statecd,fortypcd,spgrpcd,trtcd1,trtcd2,trtcd3,harvest_type1_srs,harvest_type2_srs,harvest_type3_srs,totvol,vol20,vol40,vol60,vol80,vol100,vol100plus
22,403,34,10,0,0,14,,,283617.9879705998343332381504905570182333968,0,0,283617.9879705998343332381504905570182333968,0,0,0
22,403,34,10,0,0,15,,,2915788.763485014565092475854815035024878936,2915788.763485014565092475854815035024878936,0,0,0,0,0
22,403,35,30,0,0,,,,46797.73341661410198990779442,46797.73341661410198990779442,0,0,0,0,0
22,403,35,0,0,0,,,,1137054.257888060508597227035267997466959666,0,959906.460485188356106601889286162042714802,0,177147.797402872152490625145981835424244864,0,0
22,403,41,30,0,0,,,,,,,,,,
22,403,41,0,0,0,,,,,,,,,,
22,403,42,10,0,0,15,,,,,,,,,
22,403,42,30,0,0,,,,257680.25900732001265675430796,257680.25900732001265675430796,0,0,0,0,0
22,403,43,30,0,0,,,,,,,,,,
22,403,43,10,0,0,14,,,228741.6318599653033785627248688452249214688,0,0,228741.6318599653033785627248688452249214688,0,0,0
22,403,43,10,0,0,15,,,,,,,,,
22,404,1,0,0,0,,,,245769.6703249675169962196154714514372695576,0,0,245769.6703249675169962196154714514372695576,0,0,0
22,404,2,0,0,0,,,,17760369.5772903269441877745308013595484503752,0,0,10054193.4316870203593574883411213595484503752,0,7706176.14560330658483028618968,0
22,404,25,0,0,0,,,,1658360.102126092184402853979,0,0,0,0,1658360.102126092184402853979,0
22,404,27,0,0,0,,,,4708739.7598633470237178355803179759101651208,0,0,2035663.3860840109110950255689979759101651208,0,2673076.37377933611262281001132,0
22,404,28,0,0,0,,,,6825317.8221944044962344182914562183860172576,0,0,1007785.3379996396885792591100162183860172576,0,5817532.48419476480765515918144,0
22,404,29,0,0,0,,,,886428.6346858386144415252478987507190842928,0,0,527198.0354688600573479398913787507190842928,0,359230.59921697855709358535652,0
22,404,32,0,0,0,,,,1223040.7796299781634924024318599995470608528,0,0,204028.6812426682855339646155399995470608528,0,1019012.09838730987795843781632,0
22,404,34,0,0,0,,,,4759354.3150078544402559547081852888237953056,0,0,3374901.3011406675316000709418252888237953056,0,1384453.01386718690865588376636,0
22,404,35,0,0,0,,,,182562.24783883322075400840708,0,0,0,0,182562.24783883322075400840708,0
22,404,41,0,0,0,,,,130466.1890606472209321211324840437608356088,0,0,130466.1890606472209321211324840437608356088,0,0,0
22,404,43,0,0,0,,,,58209.15466232466244218575628,0,0,0,0,58209.15466232466244218575628,0
22,406,1,10,0,0,11,,,,,,,,,
22,406,1,0,0,0,,,,30349326.2368057245335160300360237005125984148,0,7586855.4043813748974003675621247584089984544,11459533.4037976986260503636405820191330221476,11302937.4286266510100652988333169229705778128,0,0
22,406,1,10,20,30,11,,,2851902.47234474903263223401588,2851902.47234474903263223401588,0,0,0,0,0
22,406,1,10,20,0,11,,,16724530.99937472827527887607856,16724530.99937472827527887607856,0,0,0,0,0
22,406,1,10,0,0,14,,,663634.9765878126128968503565639463003619384,0,663634.9765878126128968503565639463003619384,0,0,0,0
22,406,2,10,20,20,11,,,7832146.82826991028626437450708,0,0,0,7832146.82826991028626437450708,0,0
22,406,2,20,30,0,,,,694148.87922841875349788365376,694148.87922841875349788365376,0,0,0,0,0
22,406,2,40,0,0,,,,2520363.78980488028882065831812,2520363.78980488028882065831812,0,0,0,0,0
22,406,2,10,0,0,12,,,42747938.9710585913515726191652212685752115164,8010395.0421186687851526086052604868218868288,34737543.9289399225664200105599607817533246876,0,0,0,0
22,406,2,20,30,10,,,11,,,,,,,
22,406,2,10,0,0,11,,,91336954.3148687888909056041459804140689450928,76658275.5449738753837748555666582652115068664,14678678.7698949135071307485793221488574382264,0,0,0,0
22,406,2,10,0,0,14,,,91931026.076407887666724692545745067367904752,4653980.00990332314895556740805477159624962,44979548.1600678269984670662124738309979996072,37909459.9576003470895784205154564647736555248,4388037.94883639042972363840976,0,0
22,406,2,10,30,0,11,,,125061066.7588217998435724494275279822581128624,125061066.7588217998435724494275279822581128624,0,0,0,0,0
22,406,2,10,50,30,11,,,,,,,,,
22,406,2,0,0,0,,,,1465423889.67693004857005566213916046885160394,92830859.0941371554961267513635436600309620056,477287148.9791695611258085210209180096252911988,456069204.2816245642140924347785097780596088888,320644770.581227606393734772006466400967474354,96124788.2931466986059818004589633168306352552,22467118.4476244627343113825107593033376322376
22,406,2,10,40,0,11,,,29238521.6435507129020352237329051210584872376,0,29238521.6435507129020352237329051210584872376,0,0,0,0
22,406,2,10,20,30,11,,,221604100.4345762470817450359169916249959629252,221604100.4345762470817450359169916249959629252,0,0,0,0,0
22,406,2,30,0,0,,,,700481.9008737618183551339385607578704989176,700481.9008737618183551339385607578704989176,0,0,0,0,0
22,406,2,10,20,0,11,,,,,,,,,
22,406,2,10,0,0,15,,,11090461.90387080886010153102948,0,11090461.90387080886010153102948,0,0,0,0
22,406,3,0,0,0,,,,9767769.6114026780405857345678194954050875352,0,0,2559570.9478827981037096385174020170319804996,7208198.6635198799368760960504174783731070356,0,0
22,406,8,0,0,0,,,,8267608.851616091196042862122202549184242984,0,6635800.08172968682229220606496,1568233.8790608825726218506506,63574.890825521801128805406642549184242984,0,0
22,406,9,10,20,30,11,,,201754.6855813754027069676518,201754.6855813754027069676518,0,0,0,0,0
22,406,9,0,0,0,,,,2135572.9213975099927192097870590956748524692,314497.60596492076511756204930543225143796,937312.7559040943811591724476719282181664224,883762.5595284948464424752900817352052480868,0,0,0
22,406,9,10,0,0,14,,,515063.30367292798227214765388,0,0,0,515063.30367292798227214765388,0,0
22,406,25,10,0,0,15,,,1666998.63260195898598195519676,0,1666998.63260195898598195519676,0,0,0,0
22,406,25,10,20,30,11,,,2328148.6492924453775271467677468744365003904,2328148.6492924453775271467677468744365003904,0,0,0,0,0
22,406,25,10,0,0,11,,,246825.3373815951631632792328795174292816444,246825.3373815951631632792328795174292816444,0,0,0,0,0
22,406,25,0,0,0,,,,100656548.2306349272588395920973260001919557272,4952518.5016881273619857315324543443996690448,22069864.119723208381791885420403177977405778,42950428.2770487912918265051749115509039648056,22220480.768400721835873503044765772598625238,3079131.4385675733475002894112819559778364168,5384125.125206505039861677513509198334454444
22,406,25,10,0,0,12,,,2873350.5484551528697692804503182255917131732,1567852.8526878759829394158694980708148152272,1305497.695767276886829864580820154776897946,0,0,0,0
22,406,25,10,0,0,14,,,3832387.1232284921922708591475396806886534168,0,1531151.1158698272930617659448996806886534168,2301236.00735866489920909320264,0,0,0
22,406,25,10,30,0,11,,,987014.9728220195909617941648066341110633004,987014.9728220195909617941648066341110633004,0,0,0,0,0
22,406,26,10,20,20,11,,,621305.5684249543198315167532,0,0,0,621305.5684249543198315167532,0,0
22,406,26,10,0,0,14,,,5210538.3547592933826281207858942317092410144,1978025.593083902217463149590283515662632408,3232512.7616753911651649711956107160466086064,0,0,0,0
22,406,26,10,30,0,11,,,7827243.6129131686787337082736741190298351044,7827243.6129131686787337082736741190298351044,0,0,0,0,0
22,406,26,10,0,0,11,,,,,,,,,
22,406,26,0,0,0,,,,109531184.4733108928342294533215139241670756572,5577584.7346792668605849585596149130843052224,32342471.9599402904830457693268503354122176188,33461742.5671534847598531382400869607495084268,26403122.2022233200169456019643840281320474772,11746263.009314530713799985230577686788996912,0
22,406,26,30,0,0,,,,,,,,,,
22,406,26,10,20,30,11,,,565919.4026967706552221075118,565919.4026967706552221075118,0,0,0,0,0
22,406,26,10,40,0,11,,,1512859.9956926045371976259664812423201323332,0,1512859.9956926045371976259664812423201323332,0,0,0,0
22,406,27,10,30,0,11,,,2004082.888669501357181544525910070569324076,2004082.888669501357181544525910070569324076,0,0,0,0,0
22,406,27,0,0,0,,,,50520815.0622450177135257360003662957736162952,2987207.7952120130480517354181387030794296496,16825235.5581721955330010612150915906693001504,15024452.374027340428331035819283294692707956,14820743.0086351993953909323540527073321785392,0,863176.3261982693087509711938
22,406,27,10,0,0,12,,,367789.3838805178258120684647134958960890428,0,367789.3838805178258120684647134958960890428,0,0,0,0
22,406,27,10,0,0,15,,,1492959.94087459544887514888224,0,1492959.94087459544887514888224,0,0,0,0
22,406,27,10,40,0,11,,,1291302.385355595800141368471846071647831038,0,1291302.385355595800141368471846071647831038,0,0,0,0
22,406,27,10,0,0,11,,,305622.30456223772865229285756,305622.30456223772865229285756,0,0,0,0,0
22,406,27,10,0,0,14,,,6479761.3303701840000636654277721944170160156,1001192.0320249206901508364548231465178743632,36004.3403802737926257049544,5442564.9579649895172871240185490478991416524,0,0,0
22,406,27,10,20,30,11,,,2946704.034513484294891808299310246647606164,2946704.034513484294891808299310246647606164,0,0,0,0,0
22,406,28,10,50,30,11,,,,,,,,,
22,406,28,10,40,0,11,,,504553.397052913197277658551147257832035066,0,504553.397052913197277658551147257832035066,0,0,0,0
22,406,28,30,0,0,,,,376331.200580751977755708956479906817991456,376331.200580751977755708956479906817991456,0,0,0,0,0
22,406,28,10,20,0,11,,,159745.19238619627122052920832,159745.19238619627122052920832,0,0,0,0,0
22,406,28,10,0,0,14,,,20869640.5129610978915493977025134791730554984,521711.7985061360258636317846384535488467864,13314407.7691566033666712786757148281845036496,6138411.9873579503233070539889201974397050624,895108.95794040817570743325324,0,0
22,406,28,10,0,0,15,,,470791.9255769561916966143708,0,470791.9255769561916966143708,0,0,0,0
22,406,28,10,0,0,11,,,8674519.8949737088946283356502773519727125432,8564211.7639563184062430043959919607748847768,110308.1310173904883853312542853911978277664,0,0,0,0
22,406,28,40,0,0,,,,3384836.79238207520567733858948,3384836.79238207520567733858948,0,0,0,0,0
22,406,28,10,30,0,11,,,3855946.0540262232382351405386658675305105432,3855946.0540262232382351405386658675305105432,0,0,0,0,0
22,406,28,10,0,0,12,,,9498628.1319701956585729518889995773834907644,0,9498628.1319701956585729518889995773834907644,0,0,0,0
22,406,28,20,30,10,,,11,,,,,,,
22,406,28,10,20,30,11,,,20091126.5275512238250216747684310482068605564,20091126.5275512238250216747684310482068605564,0,0,0,0,0
22,406,28,0,0,0,,,,388207899.5819555494579814231700981831095857192,16347456.87360238881442699598988993538635309,124988346.7187335273574742327737849285773473876,125345792.00173432578905865205421834333121518,106091484.400638892489022846567122611499620022,9910547.2266542262859135568516823643150500396,5524272.3605921887220851389334
22,406,28,10,20,20,11,,,107999.48709560312519249746556,0,0,0,107999.48709560312519249746556,0,0
22,406,29,10,0,0,11,,,2120653.478542968506727262067837206909896616,2120653.478542968506727262067837206909896616,0,0,0,0,0
22,406,29,10,0,0,14,,,2627438.2046762174046196213324188278602621776,0,89419.861986927389679052590750016387157816,2538018.3426892900149405687416688114731043616,0,0,0
22,406,29,10,40,0,11,,,,,,,,,
22,406,29,30,0,0,,,,,,,,,,
22,406,29,10,0,0,12,,,945933.8837689668210610561452693267422386504,945933.8837689668210610561452693267422386504,0,0,0,0,0
22,406,29,20,30,10,,,11,2350467.6577001785968329417668452576943658168,2350467.6577001785968329417668452576943658168,0,0,0,0,0
22,406,29,10,20,30,11,,,2686851.9465046816531297409284631012868221952,2686851.9465046816531297409284631012868221952,0,0,0,0,0
22,406,29,10,30,0,11,,,438680.69467831122197891120204,438680.69467831122197891120204,0,0,0,0,0
22,406,29,0,0,0,,,,43770836.3345428360414449286790971385759845256,12891604.3919340310887050710310624093284360056,3739497.15036392664421731772102992906925692,6844993.9167649611163906436071986769855039952,19536325.2120768879625389813444465661504308912,0,758415.6634030292295929149753595570423567136
22,406,31,10,0,0,14,,,4419.855434533460434298527374814857586768,0,0,4419.855434533460434298527374814857586768,0,0,0
22,406,31,10,30,0,11,,,91945.7958088824839282886959742331300951196,91945.7958088824839282886959742331300951196,0,0,0,0,0
22,406,31,0,0,0,,,,3336374.6732071838864051123772803302895697984,0,2310932.2403862954176318458460003302895697984,865409.04630793748801806463148,160033.3865129509807552018998,0,0
22,406,31,10,40,0,11,,,91945.7958088824839282886959742331300951196,0,91945.7958088824839282886959742331300951196,0,0,0,0
22,406,31,10,20,30,11,,,,,,,,,
22,406,32,10,0,0,14,,,280578.81771860131491611472308,0,0,111548.75681531685643684068548,169030.0609032844584792740376,0,0
22,406,32,10,0,0,11,,,25391.7887083925008966468270330675608396448,25391.7887083925008966468270330675608396448,0,0,0,0,0
22,406,32,10,50,30,11,,,256421.0254729286578863591901754144754659076,256421.0254729286578863591901754144754659076,0,0,0,0,0
22,406,32,10,0,0,15,,,206842.3936290703769153141502,0,206842.3936290703769153141502,0,0,0,0
22,406,32,10,20,30,11,,,681220.0442256885382987277757459741523107936,681220.0442256885382987277757459741523107936,0,0,0,0,0
22,406,32,10,0,0,12,,,2286911.5351556608820419747796564396013235408,0,2286911.5351556608820419747796564396013235408,0,0,0,0
22,406,32,20,30,10,,,11,,,,,,,
22,406,32,0,0,0,,,,21341845.8468965819700718671709830392949677408,6352439.0142541549176879897881546832214259716,3968803.8498484173716941718569536881177846808,4005328.4135323744468051847303468824396495704,4610615.331914593003593118923667914806203544,2340364.906049001212447399376059870709903974,64294.3312980410178440024958
22,406,32,10,40,0,11,,,417330.3068859223455932006060273270248896188,0,417330.3068859223455932006060273270248896188,0,0,0,0
22,406,32,10,30,0,11,,,681598.4028524608823099267950673270248896188,681598.4028524608823099267950673270248896188,0,0,0,0,0
22,406,32,10,20,20,11,,,698219.75825097498968834726332,0,0,0,698219.75825097498968834726332,0,0
22,406,32,10,20,0,11,,,,,,,,,
22,406,33,10,0,0,14,,,143599.8897043685999370465492407525372439272,0,0,143599.8897043685999370465492407525372439272,0,0,0
22,406,33,10,0,0,12,,,4261460.2885647512640544528567426890834602336,3439539.0571201820571049755409426890834602336,821921.2314445692069494773158,0,0,0,0
22,406,33,10,0,0,11,,,3478409.1460723964662744880600065097516973388,3478409.1460723964662744880600065097516973388,0,0,0,0,0
22,406,33,0,0,0,,,,21087799.4456551453553740620139762856558655252,603494.7684437111473003748652312310657773696,2022597.3586350093128503705879192605824494904,10243283.5992483391237553146788640088525492644,8068918.7009185496566156106518856577702631408,149505.01840953611485239123007612738482626,0
22,406,33,10,0,0,15,,,1896990.6893560255321648312478,0,1896990.6893560255321648312478,0,0,0,0
22,406,34,10,30,0,11,,,6845785.8076489977026367142301561413388606952,6845785.8076489977026367142301561413388606952,0,0,0,0,0
22,406,34,10,40,0,11,,,556093.6042818231735560090150275448781481548,0,556093.6042818231735560090150275448781481548,0,0,0,0
22,406,34,10,20,20,11,,,23392.51412169220389606522992,0,0,0,23392.51412169220389606522992,0,0
22,406,34,10,20,30,11,,,8061635.7913166322069556276724178279774772148,8061635.7913166322069556276724178279774772148,0,0,0,0,0
22,406,34,10,0,0,11,,,8309083.6709848330980213959758630139855921864,8193022.238874574573843146563738382881138016,116061.4321102585241782494121246311044541704,0,0,0,0
22,406,34,20,30,10,,,11,2011453.9877202484349792454509832700062842112,2011453.9877202484349792454509832700062842112,0,0,0,0,0
22,406,34,0,0,0,,,,239281401.2961831006337954149008921407720075756,10554144.1484819892819835965363064862561358696,60423118.7747779482006840712630276485056125472,91607094.1608975623302393924160239214675985804,61965999.3860648787487314920106592560007042068,10417335.1327189566409703235731963453042129852,4313709.6932417654311865391016784832377433864
22,406,34,10,0,0,12,,,2383942.0352958869214151154433092020987531296,881801.7030480711778729076547901578261208504,1502140.3322478157435422077885190442726322792,0,0,0,0
22,406,34,10,20,0,11,,,736093.68942183664499632524912,736093.68942183664499632524912,0,0,0,0,0
22,406,34,20,30,0,,,,,,,,,,
22,406,34,30,0,0,,,,1025104.5672786409292980263196450939916203344,1025104.5672786409292980263196450939916203344,0,0,0,0,0
22,406,34,40,0,0,,,,44656.47272165832161659861884,44656.47272165832161659861884,0,0,0,0,0
22,406,34,10,0,0,14,,,8015489.7033694634458534217949914440753818024,0,4408444.2620205015123463409079956702973327144,3107249.402375007130197070060155773778049088,499796.03897395480331001082684,0,0
22,406,34,10,0,0,15,,,1841414.59551539087951803179188,0,1841414.59551539087951803179188,0,0,0,0
22,406,35,10,0,0,11,,,569581.061349733591896137341749560588424802,569581.061349733591896137341749560588424802,0,0,0,0,0
22,406,35,0,0,0,,,,77876563.3935466491582803650017428572729709948,2575594.504077125275323317987390290458534622,9122531.2302740651144595008807559276870131888,31811486.1885204089335816937859311153702652796,12664646.0277199094210896241698637310272221992,9210713.7997847998246678121731587825294368156,12491591.6431703405891584160046430102004988896
22,406,35,10,20,20,11,,,208042.52635943167576523096736,0,0,0,208042.52635943167576523096736,0,0
22,406,35,10,0,0,12,,,698765.79405873879414305789972,0,698765.79405873879414305789972,0,0,0,0
22,406,35,10,20,30,11,,,3615786.2171764609660460506933222874152509312,3615786.2171764609660460506933222874152509312,0,0,0,0,0
22,406,35,20,30,10,,,11,4276695.8247359691517518084161652100821738944,4276695.8247359691517518084161652100821738944,0,0,0,0,0
22,406,35,10,0,0,14,,,2787123.1783162091970645408926599720770433392,0,733516.8867181127714112348798599720770433392,928550.78604914352118234327544,1125055.50554895290447096273736,0,0
22,406,35,10,30,0,11,,,653201.4288863773128418750178194830342144788,653201.4288863773128418750178194830342144788,0,0,0,0,0
22,406,35,10,50,30,11,,,918592.1059174045082536873398221540207162732,918592.1059174045082536873398221540207162732,0,0,0,0,0
22,406,35,10,20,0,11,,,84132.35177904200251603138352,84132.35177904200251603138352,0,0,0,0,0
22,406,36,10,40,0,11,,,,,,,,,
22,406,36,0,0,0,,,,11714195.1110182815718093688913266406946742604,1451026.0811477962555829764615820717835729,2161740.2487990405932464596206559715908752116,3898069.45497985903749420914438047577845058,4099649.716207320406355265706451710702396864,103709.6098842652791304579582564108393787048,0
22,406,36,10,30,0,11,,,,,,,,,
22,406,36,10,0,0,11,,,,,,,,,
22,406,36,10,20,30,11,,,437574.8829689305490232536327195571514011528,437574.8829689305490232536327195571514011528,0,0,0,0,0
22,406,36,30,0,0,,,,,,,,,,
22,406,36,10,0,0,14,,,168520.5049554826445250475093117135882271488,0,0,168520.5049554826445250475093117135882271488,0,0,0
22,406,38,0,0,0,,,,2086160.0643786821425770906473699252650424048,0,188270.78048502362950588609824,0,1897889.2838936585130712045491299252650424048,0,0
22,406,39,0,0,0,,,,13218389.9871438301183171676227342149020135232,0,344401.260836132779101556574021920085467126,2733731.8689735548156376196505159222028788136,10140256.8573341425235779913981963726136675836,0,0
22,406,39,10,50,30,11,,,2214871.5911205090826518608886920966986698424,2214871.5911205090826518608886920966986698424,0,0,0,0,0
22,406,40,0,0,0,,,,328854.509261842324809684120242318123092264,0,0,0,328854.509261842324809684120242318123092264,0,0
22,406,41,30,0,0,,,,237424.1687916953334763926389862181767584232,237424.1687916953334763926389862181767584232,0,0,0,0,0
22,406,41,10,0,0,12,,,1299444.2624761380532553265610683440495649348,190411.1301993173855943286902586750089092432,1109033.1322768206676609978708096690406556916,0,0,0,0
22,406,41,10,20,20,11,,,45536.65064307512215728491008,0,0,0,45536.65064307512215728491008,0,0
22,406,41,10,0,0,15,,,300079.13536683455736323985676,0,300079.13536683455736323985676,0,0,0,0
22,406,41,0,0,0,,,,67289272.9219217938549208367486117703028565728,5587292.9470367553028057920092116651867982692,17138840.5247224253841019859766132494176216896,27370682.6508032384838591858826601948851540496,10857627.818003523002808316073620874347045452,520066.1520763857481742043561083822299091796,5814762.8292794659331713524503974042363279328
22,406,41,10,20,30,11,,,1102494.9437281208649582436549720225927217332,1102494.9437281208649582436549720225927217332,0,0,0,0,0
22,406,41,10,0,0,11,,,700561.0543811061075182071360504999531660612,700561.0543811061075182071360504999531660612,0,0,0,0,0
22,406,41,10,0,0,14,,,876094.50572334054275635581608486691307006,0,89116.23874324461492319173108486691307006,0,786978.266980095927833164085,0,0
22,406,41,10,30,0,11,,,2359562.6654373110301933314001786027094813,2359562.6654373110301933314001786027094813,0,0,0,0,0
22,406,41,10,40,0,11,,,,,,,,,
22,406,42,10,30,0,11,,,325006.7487614398327162907407141301275399564,325006.7487614398327162907407141301275399564,0,0,0,0,0
22,406,42,10,20,20,11,,,,,,,,,
22,406,42,20,30,10,,,11,,,,,,,
22,406,42,10,0,0,11,,,83614.75529993849423076001016,83614.75529993849423076001016,0,0,0,0,0
22,406,42,10,50,30,11,,,,,,,,,
22,406,42,0,0,0,,,,12134843.4711609776900445070684116366794020516,720203.51922539199319714649297944609062053,5433812.9629651705053213501793627915411058408,4279877.4437948034481279184950544402351537952,1623913.6491077971994595748276549588125218856,77035.89606781454393851707336,0
22,406,42,10,0,0,12,,,86787.2606595686483291582215384618814427552,0,86787.2606595686483291582215384618814427552,0,0,0,0
22,406,42,10,0,0,14,,,132722.87579453623026517530891977185709264,0,0,88237.92634707821773061268619977185709264,44484.94944745801253456262272,0,0
22,406,42,10,20,30,11,,,,,,,,,
22,406,42,10,0,0,15,,,579446.5817033778776573164334,0,579446.5817033778776573164334,0,0,0,0
22,406,42,10,40,0,11,,,154066.0431364461179739371476731209454696792,0,154066.0431364461179739371476731209454696792,0,0,0,0
22,406,43,10,40,0,11,,,302353.7988874866223328606008779887809986112,0,302353.7988874866223328606008779887809986112,0,0,0,0
22,406,43,10,20,30,11,,,1188157.837965055595516456837510861274028596,1188157.837965055595516456837510861274028596,0,0,0,0,0
22,406,43,10,0,0,12,,,677477.0406668059485678977097743877543980928,452146.9540889240196468246440143877543980928,225330.08657788192892107306576,0,0,0,0
22,406,43,10,50,30,11,,,,,,,,,
22,406,43,10,0,0,15,,,3409251.2769649928620883312524,0,3409251.2769649928620883312524,0,0,0,0
22,406,43,20,30,0,,,,,,,,,,
22,406,43,10,20,0,11,,,,,,,,,
22,406,43,10,30,0,11,,,393661.2170396933204944039232779887809986112,393661.2170396933204944039232779887809986112,0,0,0,0,0
22,406,43,10,0,0,14,,,286275.2906914629690698435536494584984131552,113852.88867962627673465805850657774501814,113238.9597613057128585079235828807533950152,59183.44225053097947667757156,0,0,0
22,406,43,10,20,20,11,,,,,,,,,
22,406,43,30,0,0,,,,276820.5958923535658098011516223693231700952,276820.5958923535658098011516223693231700952,0,0,0,0,0
22,406,43,0,0,0,,,,47379943.4143933112410374751379572799155055192,4292779.4208772486053872084177358625207696668,18562480.7699101450036586645877216815501584152,18177603.8038233626247793680688326964665186916,6072935.8452823890901285168669623686613673572,274143.5745001659170837171967046707166913884,0
22,406,43,10,0,0,11,,,1704440.8584089497204088077925570600396771232,1704440.8584089497204088077925570600396771232,0,0,0,0,0
22,406,43,20,30,10,,,11,412142.8531361298589760623622134761570322824,412142.8531361298589760623622134761570322824,0,0,0,0,0
22,406,55,0,0,0,,,,90366.5355733097078444947962,90366.5355733097078444947962,0,0,0,0,0
22,407,1,10,0,0,14,,,9262232.572146253380953118960321193383263476,0,3563791.0127574362979443022214010139407945648,5698441.5593888170830088167389201794424689112,0,0,0
22,407,1,0,0,0,,,,7875974.029667595799940610360767450874535248,0,3957626.447283806726260766891782009719626196,3918347.582383789073679843468985441154909052,0,0,0
22,407,2,0,0,0,,,,7043926.219453753264680740160928884190203036,0,0,7043926.219453753264680740160928884190203036,0,0,0
22,407,2,10,0,0,14,,,8114331.6536382684909185276963936529983103288,0,3564566.4855589600579093671937511589827384688,4549765.16807930843300916050264249401557186,0,0,0
22,407,8,0,0,0,,,,90590.503465466422548423061227484787287932,0,90590.503465466422548423061227484787287932,0,0,0,0
22,407,26,0,0,0,,,,66797.530550833249662675998572460074676916,0,0,66797.530550833249662675998572460074676916,0,0,0
22,407,28,10,0,0,14,,,301770.0734843838827860282966059085388741224,0,301770.0734843838827860282966059085388741224,0,0,0,0
22,407,28,0,0,0,,,,255377.257152327750697213151758708415126724,0,70215.35948164732549130467273370103488226,185161.897670680425205908479025007380244464,0,0,0
22,407,32,10,0,0,14,,,,,,,,,
22,407,32,0,0,0,,,,,,,,,,
22,407,34,10,0,0,14,,,1471243.5108715511330752311044811861833306888,0,213902.3226407868643797385137410772431821864,1257341.1882307642686954925907401089401485024,0,0,0
22,407,34,0,0,0,,,,4091442.448853382699887039685139676498049432,0,4025985.254703612829347864888923415570093948,65457.194149769870539174796216260927955484,0,0,0
22,407,35,0,0,0,,,,1395271.413773576058970146952209850179710772,0,359168.881345641410384905307080137129475776,1036102.532427934648585241645129713050234996,0,0,0
22,407,35,10,0,0,14,,,188921.1812044057525953185855678903216072032,0,188921.1812044057525953185855678903216072032,0,0,0,0
22,407,39,0,0,0,,,,,,,,,,
22,407,43,0,0,0,,,,2758255.471658926296254490136409154023608656,0,967413.449345096299401381419089671196439508,1790842.022313829996853108717319482827169148,0,0,0
22,409,2,0,0,0,,,,9271612.1390487885699470432941656541648438916,0,0,1550537.6440916863080322342457478390711281644,7721074.4949571022619148090484178150937157272,0,0
22,409,3,0,0,0,,,,22011912.1523239572364671328046101005252305188,0,3464974.76558718807099956716602,2133201.0661238002905423083357956401147330956,16413736.3206129688749252573027944604104974232,0,0
22,409,8,0,0,0,,,,,,,,,,
22,409,25,0,0,0,,,,4339260.1665858920030407111551521309814316592,0,0,504259.4586138321994931318078101063853833772,3835000.707972059803547579347342024596048282,0,0
22,409,28,0,0,0,,,,10349292.4900943032292545802627801514285236996,0,7464967.27775778824798537842938,263414.3033796487916914004065418869209046272,2620910.9089568661895778014268582645076190724,0,0
22,409,29,0,0,0,,,,5031072.7329604594646381220885939832652344348,0,0,0,5031072.7329604594646381220885939832652344348,0,0
22,409,32,0,0,0,,,,,,,,,,
22,409,34,0,0,0,,,,4597990.3214067220893746529546198698540677928,0,0,0,4597990.3214067220893746529546198698540677928,0,0
22,409,35,0,0,0,,,,3183851.7761223450095374914709948649569804212,0,0,3013375.0449494212277171204885674130213201036,170476.7311729237818203709824274519356603176,0,0
22,409,41,0,0,0,,,,7781686.9486227210699234205975018130393253188,0,294259.61882809624846756049982,0,7487427.3297946248214558600976818130393253188,0,0
22,409,42,0,0,0,,,,2061502.1124615443043078736952828586660150792,0,0,0,2061502.1124615443043078736952828586660150792,0,0
22,409,43,0,0,0,,,,1772976.052291320367684573362788276013464984,0,0,0,1772976.052291320367684573362788276013464984,0,0
22,501,1,0,0,0,,,,40444.9782887804713718143483603163052098176,40444.9782887804713718143483603163052098176,0,0,0,0,0
22,501,2,0,0,0,,,,17038217.219822175763521572933296790971466592,0,12280191.913189540397417206795666078626561312,1520610.42626269069954047374403071234490528,1373110.47858079470521988035716,1864304.40178914996134401203644,0
22,501,2,10,0,0,12,,,34304926.6631649266693964966808934411903615672,0,0,20702322.7354252999589080438474934411903615672,13602603.9277396267104884528334,0,0
22,501,2,10,0,0,11,,,18236051.424274086793175820909582831567558504,0,18236051.424274086793175820909582831567558504,0,0,0,0
22,501,2,10,0,0,14,,,8599645.7659348089804860024659333273978616872,0,0,8599645.7659348089804860024659333273978616872,0,0,0
22,501,9,10,0,0,12,,,,,,,,,
22,501,25,0,0,0,,,,1261908.38241337231014876896332,0,0,0,603821.1469555668792199309758,658087.23545780543092883798752,0
22,501,25,10,0,0,14,,,526184.5981929208149286653521125416299506888,0,0,526184.5981929208149286653521125416299506888,0,0,0
22,501,25,10,0,0,11,,,72416.377570550577679528017909198334454444,0,72416.377570550577679528017909198334454444,0,0,0,0
22,501,25,30,0,0,,,,85753.2525771453208371889381,85753.2525771453208371889381,0,0,0,0,0
22,501,25,10,0,0,12,,,459758.0835197330991067066836,0,0,0,459758.0835197330991067066836,0,0
22,501,26,30,0,0,,,,132414.1120298559546842404029,132414.1120298559546842404029,0,0,0,0,0
22,501,26,0,0,0,,,,1066171.55118458946594808414112,0,0,0,210334.5088898265697922245574,855837.04229476289615585958372,0
22,501,26,10,0,0,14,,,428562.7903842257654307334338168604156476064,0,0,0,428562.7903842257654307334338168604156476064,0,0
22,501,26,10,0,0,12,,,143356.1321567567893774816668749115682494712,0,0,143356.1321567567893774816668749115682494712,0,0,0
22,501,26,20,30,0,,,,51646.03245566256844850066522,51646.03245566256844850066522,0,0,0,0,0
