statecd,fortypcd,spgrpcd,trtcd1,trtcd2,trtcd3,harvest_type1_srs,harvest_type2_srs,harvest_type3_srs,areatot,area20,area40,area60,area80,area100,area100plus
37,508,37,0,0,0,,,,8342.4748047171,2,8344.4748047171,2,2,2,2
37,508,38,0,0,0,,,,5781.69394551101,4,4,5785.69394551101,4,4,4
37,508,38,10,0,0,12,,,3722.87629977804729812,3723.87629977804729812,1,1,1,1,1
37,508,39,10,40,0,11,,,629470.5830631660181017673916079800534,629606.5830631660181017673916079800534,136,136,136,136,136
37,508,39,10,40,0,12,,,111689.2147549153135522123037063515625,22,111711.2147549153135522123037063515625,22,22,22,22
37,508,39,0,0,0,,,,3116822.459908105795447878576097704764,409234.6693634170820418461775419465846,580041.5744005627119605637630393457733,1271445.0461884477125880447850614350036,605444.4923236787397608091201614991459,156383.471569166700255719838884875,99019.2060628328488408948914086032566
37,508,39,30,0,0,,,,19639.55701536976111756,19643.55701536976111756,4,4,4,4,4
37,508,39,10,20,30,11,,,12880.7072018693551024,12883.7072018693551024,3,3,3,3,3
37,508,39,10,10,20,12,11,,14992.00054698344695164,14995.00054698344695164,3,3,3,3,3
37,508,39,10,0,0,11,,,18575.4561816994135343816477237833572,18582.4561816994135343816477237833572,7,7,7,7,7
37,508,39,10,30,0,11,,,51914.903342890266972915903521225,51924.903342890266972915903521225,10,10,10,10,10
37,508,39,40,0,0,,,,,,,,,,
37,508,39,10,0,0,12,,,354307.7214327190703607609809293127036,10042.7014663055319497647187902127036,221590.769506958596816,122968.2504594549415949962621391,98,98,98
37,508,39,10,20,40,11,,,31443.3296517475040133663953225649715,31451.3296517475040133663953225649715,8,8,8,8,8
37,508,40,10,40,0,11,,,6007.53130635851,6008.53130635851,1,1,1,1,1
37,508,40,30,0,0,,,,9819.77850768488055878,9821.77850768488055878,2,2,2,2,2
37,508,40,10,0,0,12,,,3991.57801835247844079,1,1,3992.57801835247844079,1,1,1
37,508,40,0,0,0,,,,84624.2620482806911690233455796442363,23,23219.5841508025987164723802444236606,55444.4689099895674525509653352205757,2913.846972755505,3138.36201473302,23
37,508,41,10,40,0,11,,,214324.7971436691132185045259456625255,214367.7971436691132185045259456625255,43,43,43,43,43
37,508,41,30,0,0,,,,14729.66776152732083817,14732.66776152732083817,3,3,3,3,3
37,508,41,0,0,0,,,,1367605.9599663841944718273346035919856,46350.0966054789735254569459998100831,435379.1865848730162772505573663368662,545577.0714711962973743891999247872469,224205.6334338776742397910815278063066,78391.20475770696930240674313275,39802.7671132512637525328066521014828
37,508,41,10,0,0,11,,,9082.7501807749733136249918816214388,9086.7501807749733136249918816214388,4,4,4,4,4
37,508,41,10,20,0,11,,,5781.69394551101,5782.69394551101,1,1,1,1,1
37,508,41,10,20,40,11,,,2910.340692365788964563121622229943,2912.340692365788964563121622229943,2,2,2,2,2
37,508,41,40,0,0,,,,2850.20987182570578123164827905,2851.20987182570578123164827905,1,1,1,1,1
37,508,41,10,40,0,12,,,15850.6520741136616974,3,15853.6520741136616974,3,3,3,3
37,508,41,10,30,0,11,,,27308.935116252517047705713813825,27314.935116252517047705713813825,6,6,6,6,6
37,508,41,10,20,30,11,,,,,,,,,
37,508,41,10,0,0,12,,,111191.2437173546403699590909415094259,5167.2229644197906175993115929094259,62334.665246954913496,43770.3555059799362563597793486,27,27,27
37,508,42,10,40,0,11,,,240056.7556938394205129394805213204188,240117.7556938394205129394805213204188,61,61,61,61,61
37,508,42,10,20,40,11,,,1455.1703461828944822815608111149715,1456.1703461828944822815608111149715,1,1,1,1,1
37,508,42,10,20,30,11,,,,,,,,,
37,508,42,0,0,0,,,,1005818.9132560529033158563334083449768,57251.9972578353448927263055737332355,171842.7565893295583710707550959568562,565887.9557307800997499323362284318014,163739.6018492411914270190414768137087,41627.6650428586722170425871177,7304.936786008036658065307915709375
37,508,42,40,0,0,,,,2850.20987182570578123164827905,2851.20987182570578123164827905,1,1,1,1,1
37,508,42,10,0,0,11,,,4481.1391566262725,4482.1391566262725,1,1,1,1,1
37,508,42,10,30,0,11,,,29692.1648448749646126000793817,29697.1648448749646126000793817,5,5,5,5,5
37,508,42,10,10,40,13,11,,4507.34973175011,4508.34973175011,1,1,1,1,1
37,508,42,10,0,0,12,,,125737.0910923430969544194644980599354,24749.3702170485783402328713818599354,68022.85546734981495188,21477.6133917057158553065931162,11671.252016238987807,46,46
37,508,42,10,40,0,12,,,14031.091892013046139244921482540625,3,14034.091892013046139244921482540625,3,3,3,3
37,508,43,10,0,0,11,,,41156.3864477814410098233279210809592,41166.3864477814410098233279210809592,10,10,10,10,10
37,508,43,30,0,0,,,,9819.77850768488055878,9821.77850768488055878,2,2,2,2,2
37,508,43,40,0,0,,,,,,,,,,
37,508,43,10,0,0,12,,,124879.7230473976488915756868961904718,17694.9247467258869836756868961904718,67345.0181171469775,39953.7801835247844079,38,38,38
37,508,43,10,30,0,11,,,6276.2627448551214876734862655,6277.2627448551214876734862655,1,1,1,1,1
37,508,43,10,10,40,13,11,,9014.69946350022,9016.69946350022,2,2,2,2,2
37,508,43,10,40,0,12,,,32435.9543843470050652123037063515625,7,32442.9543843470050652123037063515625,7,7,7,7
37,508,43,10,20,40,11,,,2910.340692365788964563121622229943,2912.340692365788964563121622229943,2,2,2,2,2
37,508,43,10,40,0,11,,,245913.9049383765080833532154959533801,245968.9049383765080833532154959533801,55,55,55,55,55
37,508,43,0,0,0,,,,1545454.3323320320714935221907423073493,224029.5059939654917583016553059732532,500359.4383321705154702080181698905881,495148.6092022953797247115229985146043,219372.4046480089040604212064121050955,90766.966216309642896583316403525,18279.4079392821375832964714522988082
37,510,2,10,20,30,11,,,6332.08386936718,6333.08386936718,1,1,1,1,1
37,510,2,0,0,0,,,,45103.884950903786049561052187625,15,15,31591.406144216036094103040590375,7534.94750032923995545801159725,6022.53130635851,15
37,510,3,0,0,0,,,,500149.403012887448305772063454417341,125,125,267618.14364367023183187017395875,145986.70142467260924278619715325,18210.7941233621447327480695835,68833.763821182462498367622758917341
37,510,4,0,0,0,,,,240750.578120873634801760662865972447,84,84,54488.31380901170183187017395875,103241.36262692729636127438270925,66398.5784523278640200762551395,16958.323232606772588539851058472447
37,510,7,0,0,0,,,,100979.017188771974757843388507875,39,6067.5980411207149109160231945,45253.48530840536183187017395875,31689.139715883753282309121771125,12096.196082241429821832046389,6067.5980411207149109160231945
37,510,9,10,40,0,11,,,1583.020967341795,1584.020967341795,1,1,1,1,1
37,510,9,0,0,0,,,,37547.0706647406875,13,13,37560.0706647406875,13,13,13
37,510,25,0,0,0,,,,111758.678749814472922261168160125,32,32,27242.845426588408505019063784875,54542.17679143351441724210437525,30069.65653179255,32
37,510,25,10,20,30,11,,,25328.33547746872,25332.33547746872,4,4,4,4,4
37,510,26,0,0,0,,,,48102.383920392489821832046389,8,8,36053.18783815106,6036.5980411207149109160231945,8,6036.5980411207149109160231945
37,510,27,10,20,30,11,,,6332.08386936718,6333.08386936718,1,1,1,1,1
37,510,27,0,0,0,,,,253347.216505755770227814465712722447,81,81,141735.1412177615184855723943065,46692.03446118396477729005798625,6088.53130635851,59155.509520451776964952013419972447
37,510,28,10,40,0,11,,,6332.08386936718,6336.08386936718,4,4,4,4,4
37,510,28,10,20,30,11,,,56988.75482430462,56997.75482430462,9,9,9,9,9
37,510,28,0,0,0,,,,1117279.549031612939073321176711414788,284,1791.149510280178727729005798625,432127.62850759032505019063784875,315727.97745728590252467745618965,253042.7162970637231292364870845,116010.077259392809641487589789889788
37,510,29,0,0,0,,,,18064.727388599939821832046389,6,6,1513.149510280178727729005798625,4527.448530840536183187017395875,6013.53130635851,6034.5980411207149109160231945
37,510,30,0,0,0,,,,16578.644613081966005019063784875,11,16589.644613081966005019063784875,11,11,11,11
37,510,32,0,0,0,,,,388437.948689344597935481620981446596,107,7642.747551400893638645028993125,100070.216134669482970515202951875,61739.08509176173358384096910515,174809.9427839275029510685334735,44710.957127584984791411886457796596
37,510,33,0,0,0,,,,3009.032336869806227729005798625,2,2,1503.8828265896275,1509.149510280178727729005798625,2,2
37,510,34,0,0,0,,,,19545.5434804273624109160231945,9,9,19554.5434804273624109160231945,9,9,9
37,510,35,0,0,0,,,,206152.728099662852949495296945023298,61,61,120721.423036333335604141168160125,42172.30009037672767235812756975,24154.3254297206547327480695835,19348.679543232134940247931631648298
37,510,35,10,20,30,11,,,6332.08386936718,6333.08386936718,1,1,1,1,1
37,510,36,0,0,0,,,,19524.4767456651575,13,13,19537.4767456651575,13,13,13
37,510,39,0,0,0,,,,84734.3619093691768764121623615,35,4556.448530840536183187017395875,55969.107047147546965496139167,6291.212412305563727729005798625,18057.59391907553,35
37,510,41,10,40,0,11,,,1583.020967341795,1584.020967341795,1,1,1,1,1
37,510,41,0,0,0,,,,46637.367879636720915935086979375,23,9065.89706168107236637403479175,30081.7232665547549109160231945,1530.149510280178727729005798625,6051.5980411207149109160231945,23
37,510,42,10,20,30,11,,,6332.08386936718,6333.08386936718,1,1,1,1,1
37,510,42,0,0,0,,,,67784.86117677418415370222034775,32,9074.89706168107236637403479175,34680.6386853724570545801159725,18117.7941233621447327480695835,6039.53130635851,32
37,510,43,0,0,0,,,,341937.925119846228211185282838474149,116,116,218992.602760665994980553330521625,65388.965197647266116843893723025,42231.9193487961847327480695835,15788.437812736782381039989010324149
37,511,1,0,0,0,,,,21472.35080764881371918371566375,12,15702.65686213780371918371566375,5793.69394551101,12,12,12
37,511,2,10,20,40,11,,,5700.4197436514115624632965581,5704.4197436514115624632965581,4,4,4,4,4
37,511,2,10,30,0,12,,,38784.944832354126484163955209075,6031.53130635851,32801.413525995616484163955209075,24,24,24,24
37,511,2,10,20,30,11,,,19345.457479832358905416064896258389,19351.457479832358905416064896258389,6,6,6,6,6
37,511,2,10,0,0,12,,,61559.8908193941043591523664650962062,13,41228.6513954370943310539824523,20357.2394239570100280983840127962062,13,13,13
37,511,2,10,40,0,11,,,95207.103020560683943653928270471084,95244.103020560683943653928270471084,37,37,37,37,37
37,511,2,0,0,0,,,,416121.5771580827473638752826425086727,86108.3195053439424997063724648,146805.17093100041507437862915715,137868.7968959299901217736879043586727,16320.4229170247153848165931162,29933.8669087836842832,183
37,511,3,10,0,0,12,,,36171.588246724289465496139167,6,36177.588246724289465496139167,6,6,6,6
37,511,3,10,0,0,11,,,91898.2850060634,91928.2850060634,30,30,30,30,30
37,511,3,10,40,0,11,,,71533.780120719283882474897071,71574.780120719283882474897071,41,41,41,41,41
37,511,3,0,0,0,,,,480666.8185283077377984085934892850375,9384.82850060634,63379.78990995832849475699229965,350704.6904070801051297188654066350375,57977.509710662964173932735783,195,195
37,511,4,10,40,0,11,,,10787.68236166376554848,10791.68236166376554848,4,4,4,4,4
37,511,4,0,0,0,,,,219087.028482882898151775317687791879,44,9284.3879049101458661407327955786255,196326.2949854511437360735327045882535,13608.345592521608549561052187625,44,44
37,511,4,10,40,0,12,,,3014.29902056035745545801159725,3016.29902056035745545801159725,2,2,2,2,2
37,511,4,10,0,0,11,,,62797.16142080999,62837.16142080999,40,40,40,40,40
37,511,4,10,0,0,12,,,27128.69118504321709912210437525,6,24120.392164482859643664092778,6,3020.29902056035745545801159725,6,6
37,511,7,10,40,0,11,,,4521.448530840536183187017395875,4522.448530840536183187017395875,1,1,1,1,1
37,511,7,0,0,0,,,,134332.215000169596946049469688625,3048.29902056035745545801159725,9076.89706168107236637403479175,36401.496831957979643664092778,55798.531880366612925973214549125,34,30176.9902056035745545801159725
37,511,7,10,0,0,11,,,18355.168428058468727729005798625,18363.168428058468727729005798625,8,8,8,8,8
37,511,8,0,0,0,,,,22246.5994792456,4,4,4,22250.5994792456,4,4
37,511,9,0,0,0,,,,41483.29321478353255596153795335,14,10556.935042972155,28976.76606231770546862153795335,1991.59210949367208734,14,14
37,511,9,10,0,0,12,,,17101.2592309542346873898896743,3,17104.2592309542346873898896743,3,3,3,3
37,511,9,10,0,0,11,,,,,,,,,
37,511,25,10,0,0,11,,,12932.4775707372131249265931162,12935.4775707372131249265931162,3,3,3,3,3
37,511,25,0,0,0,,,,358982.4538637530997160999602472821952,39142.39106044728244298154172715,83431.57375916956210437699122615,74261.4797018337680637941153935571952,113852.178501241150217283219122425,42846.2327999406219767480695835,6144.5980411207149109160231945
37,511,25,10,0,0,12,,,21100.09314392250218820608118075,5,18090.7941233621447327480695835,5,3019.29902056035745545801159725,5,5
37,511,25,10,40,0,11,,,61535.804072178577344290380317946084,61562.804072178577344290380317946084,27,27,27,27,27
37,511,25,10,40,20,11,,,11123.2997396228,11125.2997396228,2,2,2,2,2
37,511,25,10,20,30,11,,,29018.1862197485383581240973443875835,29027.1862197485383581240973443875835,9,9,9,9,9
37,511,25,10,20,40,11,,,2850.20987182570578123164827905,2852.20987182570578123164827905,2,2,2,2,2
37,511,25,10,30,0,12,,,16290.377420455578671847472418575,12020.06261271702,4280.314807738558671847472418575,5,5,5,5
37,511,26,10,40,0,11,,,14957.8504262911540738028415354,14965.8504262911540738028415354,8,8,8,8,8
37,511,26,10,20,40,11,,,1425.104935912852890615824139525,1426.104935912852890615824139525,1,1,1,1,1
37,511,26,10,0,0,11,,,11400.8394873028231249265931162,11402.8394873028231249265931162,2,2,2,2,2
37,511,26,10,30,0,11,,,6007.53130635851,6008.53130635851,1,1,1,1,1
37,511,26,0,0,0,,,,307603.9122648811926255209553090406721,52450.8413444965903677372697295195876,27919.403255200391357176677272175,155103.4911717356319696147299733460845,42271.1862878450043764121623615,12128.196082241429821832046389,18156.7941233621447327480695835
37,511,26,10,0,0,12,,,12057.196082241429821832046389,2,12059.196082241429821832046389,2,2,2,2
37,511,27,0,0,0,,,,220440.8919061614898211009565866347938,23531.4477432730008513591530477347938,71482.237877245891279308168410875,39999.6585288205384030683741899,55608.557551218484732785144965625,18166.7941233621447327480695835,12138.196082241429821832046389
37,511,27,10,40,0,11,,,26552.83841945648144017687632715,26558.83841945648144017687632715,6,6,6,6,6
37,511,27,10,30,0,11,,,6007.53130635851,6008.53130635851,1,1,1,1,1
37,511,27,10,40,0,12,,,28635.840695323395826851110173875,28654.840695323395826851110173875,19,19,19,19,19
37,511,28,10,30,0,12,,,7432.636242271362890615824139525,6009.53130635851,1427.104935912852890615824139525,2,2,2,2
37,511,28,10,20,30,11,,,35466.6720463593246599294523098070465,35477.6720463593246599294523098070465,11,11,11,11,11
37,511,28,10,40,0,11,,,29269.08763575983098025687632715,29280.08763575983098025687632715,11,11,11,11,11
37,511,28,10,20,40,11,,,1425.104935912852890615824139525,1426.104935912852890615824139525,1,1,1,1,1
37,511,28,0,0,0,,,,310168.2499801101898514602396146,43507.1770544425200933773538188,79557.20169706284545640978634665,117126.72386037866796429957201955,70385.1473682261563373735274296,102,102
37,511,28,10,30,0,11,,,12015.06261271702,12017.06261271702,2,2,2,2,2
37,511,28,10,0,0,12,,,56189.1686830955980093039260558237354,11,47911.6060314964159388754589196,6792.4131413190033426994613375987354,1518.149510280178727729005798625,11,11
37,511,28,10,0,0,11,,,5700.4197436514115624632965581,5701.4197436514115624632965581,1,1,1,1,1
37,511,29,0,0,0,,,,547390.3622286727325522399613698458572,64240.7816699115779048505392517,107606.6218419434548143791996028,193942.2069659762736178488167634208572,146017.163504117136749665266584925,18232.7941233621447327480695835,18232.7941233621447327480695835
37,511,29,10,40,0,12,,,1507.149510280178727729005798625,1508.149510280178727729005798625,1,1,1,1,1
37,511,29,10,40,0,11,,,45889.358397742415571864242224446084,45908.358397742415571864242224446084,19,19,19,19,19
37,511,29,10,30,0,11,,,6007.53130635851,6008.53130635851,1,1,1,1,1
37,511,29,10,0,0,12,,,18936.587038703716763571622109325,7,11407.8394873028231249265931162,7,7542.747551400893638645028993125,7,7
37,511,29,10,20,40,11,,,1425.104935912852890615824139525,1426.104935912852890615824139525,1,1,1,1,1
37,511,29,10,30,0,12,,,7432.636242271362890615824139525,6009.53130635851,1427.104935912852890615824139525,2,2,2,2
37,511,29,10,0,0,11,,,5700.4197436514115624632965581,5701.4197436514115624632965581,1,1,1,1,1
37,511,29,10,20,30,11,,,3224.2429133053931509026774827097315,3225.2429133053931509026774827097315,1,1,1,1,1
37,511,30,10,0,0,11,,,6028.5980411207149109160231945,6032.5980411207149109160231945,4,4,4,4,4
37,511,30,0,0,0,,,,13564.345592521608549561052187625,9,9,9,13573.345592521608549561052187625,9,9
37,511,31,10,40,0,11,,,,,,,,,
37,511,31,10,0,0,11,,,3014.29902056035745545801159725,3016.29902056035745545801159725,2,2,2,2,2
37,511,31,0,0,0,,,,18085.7941233621447327480695835,3,12060.196082241429821832046389,6031.5980411207149109160231945,3,3,3
37,511,31,10,30,0,12,,,6007.53130635851,6008.53130635851,1,1,1,1,1
37,511,32,10,30,0,12,,,7125.524679564264453079120697625,5,7130.524679564264453079120697625,5,5,5,5
37,511,32,10,0,0,12,,,89441.3971046356098900579089834449416,20,59321.4455187992390638020520358,27145.6525652760133707978453503949416,3034.29902056035745545801159725,20,20
37,511,32,10,40,20,11,,,22246.5994792456,22250.5994792456,4,4,4,4,4
37,511,32,10,40,0,11,,,152303.030851692641806841327057792168,152358.030851692641806841327057792168,55,55,55,55,55
37,511,32,10,20,30,11,,,9672.7287399161794527080324481291945,9675.7287399161794527080324481291945,3,3,3,3,3
37,511,32,0,0,0,,,,1611637.6041188803127333905554538330795,126015.4012288499240401832744750695876,409315.16594564906244611960375555,704419.5721513419793802073554754384919,337595.336937254232338932252164275,24284.9317735436847061160231945,12467.196082241429821832046389
37,511,32,10,0,0,11,,,32417.6400652981346873898896743,32428.6400652981346873898896743,11,11,11,11,11
37,511,32,10,40,0,12,,,18085.7941233621447327480695835,18097.7941233621447327480695835,12,12,12,12,12
37,511,33,0,0,0,,,,42353.9590155430126219796729174833335,18,10313.3339939545815624632965581,26376.2052779370194970530798012833335,5718.4197436514115624632965581,18,18
37,511,33,10,40,0,11,,,9712.74106024708575744,9718.74106024708575744,6,6,6,6,6
37,511,33,10,0,0,12,,,11400.8394873028231249265931162,2,11402.8394873028231249265931162,2,2,2,2
37,511,33,10,0,0,11,,,76925.319367625742433562767599525,76951.319367625742433562767599525,26,26,26,26,26
37,511,34,10,30,0,12,,,8550.62961547711734369494483715,6,8556.62961547711734369494483715,6,6,6,6
37,511,34,10,40,20,11,,,16684.9496094342,16687.9496094342,3,3,3,3,3
37,511,34,10,20,40,11,,,2850.20987182570578123164827905,2852.20987182570578123164827905,2,2,2,2,2
37,511,34,10,0,0,11,,,,,,,,,
37,511,34,10,20,30,11,,,,,,,,,
37,511,34,10,40,0,11,,,110469.715044464356743925713813825,110510.715044464356743925713813825,41,41,41,41,41
37,511,34,10,0,0,12,,,105702.8092010714571344065960539930447,23,68428.0369238169387495595586972,37320.7722772545183848470373567930447,23,23,23
37,511,34,0,0,0,,,,932122.8961921359786129115689144167044,53109.3028204289660311429832066923969,365281.5504168764839311930713334,481878.9953224145936210647453976493075,24352.799944192025234310768976675,8750.2476882239097952,250
37,511,35,10,30,0,12,,,10282.846114097068671847472418575,6011.53130635851,4279.314807738558671847472418575,4,4,4,4
37,511,35,10,40,0,11,,,76095.369636249638398217928514775,76129.369636249638398217928514775,34,34,34,34,34
37,511,35,10,30,0,11,,,6007.53130635851,6008.53130635851,1,1,1,1,1
37,511,35,10,0,0,12,,,23786.2138670135562952113661416,4,23790.2138670135562952113661416,4,4,4,4
37,511,35,10,20,30,11,,,6448.485826610786301805354965419463,6450.485826610786301805354965419463,2,2,2,2,2
37,511,35,0,0,0,,,,355603.5586945750877858119413106390025,12144.196082241429821832046389,85440.776449125711557303040590375,184535.7072755759132759139548096140025,58456.19480231225821984687632715,9433.08604419906,6115.5980411207149109160231945
37,511,35,10,40,20,11,,,61178.1485679254,61189.1485679254,11,11,11,11,11
37,511,36,10,40,0,11,,,1501.8828265896275,1502.8828265896275,1,1,1,1,1
37,511,36,10,0,0,11,,,3014.29902056035745545801159725,3016.29902056035745545801159725,2,2,2,2,2
37,511,36,0,0,0,,,,219685.4771816706587327094361604172985,1473.104935912852890615824139525,82147.461459130435876628308329325,71778.9121941502399806012939960422985,16249.214263511410697535824139525,30190.9902056035745545801159725,18133.7941233621447327480695835
37,511,36,10,20,30,11,,,12896.971653221572603610709930838926,12900.971653221572603610709930838926,4,4,4,4,4
37,511,36,10,30,0,12,,,1425.104935912852890615824139525,1,1426.104935912852890615824139525,1,1,1,1
37,511,36,10,0,0,12,,,16953.5328532975083567486533439968385,5,5,16958.5328532975083567486533439968385,5,5,5
37,511,37,0,0,0,,,,12057.196082241429821832046389,2,12059.196082241429821832046389,2,2,2,2
37,511,38,0,0,0,,,,29789.31415294626383975335454435,10,2900.846972755505,21208.04743653934727729005798625,5710.4197436514115624632965581,10,10
37,511,38,10,0,0,11,,,3014.29902056035745545801159725,3016.29902056035745545801159725,2,2,2,2,2
37,511,39,10,30,0,11,,,24030.12522543404,24034.12522543404,4,4,4,4,4
37,511,39,10,20,30,11,,,45139.400786275504112637484757936241,45153.400786275504112637484757936241,14,14,14,14,14
37,511,39,10,0,0,11,,,246717.742727935338726554495657825,246773.742727935338726554495657825,56,56,56,56,56
37,511,39,10,30,0,12,,,130126.360678560170234310768976675,120177.6261271702,10002.734551389970234310768976675,27,27,27,27
37,511,39,10,40,0,11,,,421557.268021282083989212258967033428,421690.268021282083989212258967033428,133,133,133,133,133
37,511,39,10,40,0,12,,,10550.046571961251094103040590375,10557.046571961251094103040590375,7,7,7,7,7
37,511,39,10,20,40,11,,,24226.783910518499140469010371925,24243.783910518499140469010371925,17,17,17,17,17
37,511,39,0,0,0,,,,8025770.5261621278635253956082027354112,588162.7999659981455999882396117597938,2408124.887605371817510608594033879004,3589919.1092746389043872008971242716134,1213031.301033333133624349227986825,163274.251789337283472256371112,74160.176493448578930992278334
37,511,39,10,40,20,11,,,133479.5968754736,133503.5968754736,24,24,24,24,24
37,511,39,10,0,0,12,,,252663.1111990374704720102056106449416,63,192443.1694075975250911742326905,27188.6525652760133707978453503949416,33220.28922616393201003812756975,63,63
37,511,40,10,0,0,12,,,9091.1263143109132338130272268993677,2,5702.4197436514115624632965581,3392.7065706595016713497306687993677,2,2,2
37,511,40,0,0,0,,,,42409.704537537082623363893723025,12,6032.019186216022890615824139525,21178.4473343960399109160231945,9206.6399758043049109160231945,6040.5980411207149109160231945,12
37,511,40,10,40,0,11,,,3003.765653179255,3005.765653179255,2,2,2,2,2
37,511,41,10,20,40,11,,,1425.104935912852890615824139525,1426.104935912852890615824139525,1,1,1,1,1
37,511,41,10,20,30,11,,,9672.7287399161794527080324481291945,9675.7287399161794527080324481291945,3,3,3,3,3
37,511,41,10,0,0,11,,,50452.984777521132031346116497075,50466.984777521132031346116497075,14,14,14,14,14
37,511,41,10,30,0,11,,,12015.06261271702,12017.06261271702,2,2,2,2,2
37,511,41,0,0,0,,,,640916.402638536039167194146686133767,32113.623856117198363008175134925,259684.88933018757032481024526515,233384.152398912284439330345875633767,110441.139012198271129129357215925,6212.5980411207149109160231945,184
37,511,41,10,0,0,12,,,28502.0987182570578123164827905,5,28507.0987182570578123164827905,5,5,5,5
37,511,41,10,40,0,11,,,39499.67658128717633940796125678042,39516.67658128717633940796125678042,17,17,17,17,17
37,511,41,10,30,0,12,,,12015.06261271702,12017.06261271702,2,2,2,2,2
37,511,42,10,30,0,11,,,6007.53130635851,6008.53130635851,1,1,1,1,1
37,511,42,10,40,0,11,,,37210.088688147790831691086735071084,37230.088688147790831691086735071084,20,20,20,20,20
37,511,42,10,20,30,11,,,6448.485826610786301805354965419463,6450.485826610786301805354965419463,2,2,2,2,2
37,511,42,0,0,0,,,,1853794.4506859802401203236191129556092,226646.403086926537200183463462325,470561.5562151876825423928868239358765,812928.1620414272345211181781606197327,186648.847289243037994644533998075,104872.0996831093136637403479175,54681.3823700864341982442087505
37,511,42,10,0,0,11,,,36088.29568079709883975335454435,36104.29568079709883975335454435,16,16,16,16,16
37,511,42,10,30,0,12,,,50910.46032269378578123164827905,48070.25045086808,2860.20987182570578123164827905,10,10,10,10
37,511,42,10,40,0,12,,,4521.448530840536183187017395875,4524.448530840536183187017395875,3,3,3,3,3
37,511,42,10,0,0,12,,,60379.400296699627115713957790443677,19,17448.4375284235380358426163107,33926.065706595016713497306687993677,9061.89706168107236637403479175,19,19
37,511,42,10,40,20,11,,,27808.249349057,27813.249349057,5,5,5,5,5
37,511,43,10,40,0,12,,,16578.644613081966005019063784875,16589.644613081966005019063784875,11,11,11,11,11
37,511,43,0,0,0,,,,809620.6713967726036739028103273922613,186965.8953637762737686931111072021907,214858.1848333602070795913580663,260851.8132314786258335011441524650706,123818.385803674637348453104223425,247,24361.392164482859643664092778
37,511,43,10,20,40,11,,,2850.20987182570578123164827905,2852.20987182570578123164827905,2,2,2,2,2
37,511,43,10,30,0,12,,,19447.698854988382890615824139525,18026.59391907553,1429.104935912852890615824139525,4,4,4,4
37,511,43,10,0,0,12,,,31844.57603628671861622722102415,7,28837.2770157263611607692094269,7,3021.29902056035745545801159725,7,7
37,511,43,10,40,0,11,,,74609.235127696963132764626346813252,74648.235127696963132764626346813252,39,39,39,39,39
37,511,43,10,0,0,11,,,56604.02568441290330361711069845,56622.02568441290330361711069845,18,18,18,18,18
37,511,43,10,40,20,11,,,16684.9496094342,16687.9496094342,3,3,3,3,3
37,512,3,0,0,0,,,,1583.020967341795,1,1,1584.020967341795,1,1,1
37,512,9,0,0,0,,,,3008.125903254647890615824139525,2,2,3010.125903254647890615824139525,2,2,2
37,512,27,0,0,0,,,,18085.7941233621447327480695835,4,4,18089.7941233621447327480695835,4,4,4
37,512,29,0,0,0,,,,28711.71215238501209912210437525,7,7,28718.71215238501209912210437525,7,7,7
37,512,39,0,0,0,,,,3166.04193468359,2,2,3168.04193468359,2,2,2
37,512,40,0,0,0,,,,34885.879990323249989737928514775,11,11,34896.879990323249989737928514775,11,11,11
37,512,41,0,0,0,,,,4749.062902025385,3,3,4752.062902025385,3,3,3
37,512,42,0,0,0,,,,25615.3685574573288065509111189,7,7,25622.3685574573288065509111189,7,7,7
37,512,43,0,0,0,,,,6332.08386936718,4,4,6336.08386936718,4,4,4
37,513,26,10,0,0,12,,,10871.848403751965,10878.848403751965,7,7,7,7,7
37,513,26,0,0,0,,,,1507.149510280178727729005798625,1508.149510280178727729005798625,1,1,1,1,1
37,513,28,0,0,0,,,,12106.17322854985236637403479175,9049.89706168107236637403479175,7,7,7,3070.27616686878,7
37,513,29,0,0,0,,,,51536.94622737661201003812756975,31675.139715883753282309121771125,25,19911.806511492858727729005798625,25,25,25
37,513,29,10,0,0,12,,,6212.48480214398,6216.48480214398,4,4,4,4,4
37,513,30,0,0,0,,,,4521.448530840536183187017395875,3,3,4524.448530840536183187017395875,3,3,3
37,513,31,0,0,0,,,,38070.554927471848549561052187625,6041.5980411207149109160231945,13,32054.956886351133638645028993125,13,13,13
37,513,32,0,0,0,,,,7633.701844017738727729005798625,1510.149510280178727729005798625,3,3,3,6129.55233373756,3
37,513,32,10,0,0,12,,,12424.96960428796,12432.96960428796,8,8,8,8,8
37,513,33,0,0,0,,,,28635.840695323395826851110173875,1526.149510280178727729005798625,19,27147.69118504321709912210437525,19,19,19
37,513,36,0,0,0,,,,85771.73267232584,14,14,85785.73267232584,14,14,14
37,513,36,10,0,0,12,,,6212.48480214398,6216.48480214398,4,4,4,4,4
37,513,38,10,0,0,12,,,1553.121200535995,1554.121200535995,1,1,1,1,1
37,513,38,0,0,0,,,,15071.49510280178727729005798625,3024.29902056035745545801159725,10,12067.196082241429821832046389,10,10,10
37,513,39,0,0,0,,,,133755.63126974944656461824354225,27556.50835551059745545801159725,48264.784328965719287328185556,18219.748415978989821832046389,36,39858.59016929414,36
37,513,40,0,0,0,,,,21442.93316808146,12258.10466747512,5,5,5,9194.82850060634,5
