STATENM,STATECD,COUNTYNM,COUNTYCD,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0003 5.0-6.9','`0004 7.0-8.9','`0005 9.0-10.9','`0006 11.0-12.9','`0007 13.0-14.9','`0008 15.0-16.9','`0009 17.0-18.9','`0010 19.0-20.9','`0011 21.0-22.9','`0012 23.0-24.9','`0013 25.0-26.9','`0014 27.0-28.9','`0015 29.0-30.9','`0016 31.0-32.9','`0017 33.0-34.9','`0018 35.0-36.9','`0019 37.0-38.9','`0020 39.0-40.9','`0021 41.0+'
Georgia,13,McDuffie,189,2,Loblolly and shortleaf pines,Softwood,3,0,132101,61159607.8,184123348.8,379177828.4,632698301.1,392110362.2,517834819.3,521523403,357075008.5,496831312.8,97483638.18,101722769.5,,,,,,,,
Georgia,13,McDuffie,189,9,Other eastern softwoods,Softwood,3,0,132101,633295.5147,,,,,,,,,,,,,,,,,,
Georgia,13,McDuffie,189,25,Select white oaks,Hardwood,3,0,132101,1223936.82,,,,,,48941174.14,,,,,,,,,,,,
Georgia,13,McDuffie,189,27,Other white oaks,Hardwood,3,0,132101,1156058.688,9823966.696,,,,28347737.21,,,,,,,,,,,,,
Georgia,13,McDuffie,189,28,Other red oaks,Hardwood,3,0,132101,38418500.13,83087365.1,83882610.3,81199959.89,34216546.57,64302987.64,100268781.8,,170830969.7,,,,,,,,,,
Georgia,13,McDuffie,189,29,Hickory,Hardwood,3,0,132101,2676870.251,,,64944607.19,23446232.64,40561267.18,52005559.19,,106206569.8,,,,,,,,,,
Georgia,13,McDuffie,189,32,Soft maple,Hardwood,3,0,132101,5809725.489,9196800.807,14325336.59,23668622.33,16605308.94,20735823.73,,,,,,,,,,,,,
Georgia,13,McDuffie,189,34,Sweetgum,Hardwood,3,0,132101,69019185.69,75127876.39,90248325.06,71265643.72,19984700.02,66976560.18,71297926.15,,,169368463.5,,,,,,,,,
Georgia,13,McDuffie,189,35,Tupelo and blackgum,Hardwood,3,0,132101,89626527.56,101424960.6,51856856.68,38353649,36586590.49,,35606534.5,,,,,,,,,,,,
Georgia,13,McDuffie,189,39,Yellow-poplar,Hardwood,3,0,132101,12254765.86,22041384.27,,39602703.17,76191352.62,,44584308.81,53204721.91,82833630.78,,,,,,,,,,
Georgia,13,McDuffie,189,40,Black walnut,Hardwood,3,0,132101,,,,,,,,53775766.52,,,,,,,,,,,
Georgia,13,McDuffie,189,41,Other eastern soft hardwoods,Hardwood,3,0,132101,13251580.04,,13699787.19,,,,39351939.96,,,,,,,,,,,,
Georgia,13,McDuffie,189,42,Other eastern hard hardwoods,Hardwood,3,0,132101,27411939.19,4176119.337,10208797.35,20399806.95,,,,,,,,,,,,,,,
Georgia,13,McDuffie,189,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,2082602.112,4602513.663,,,,,,,,,,,,,,,,,
Georgia,13,McIntosh,191,1,Longleaf and slash pines,Softwood,1,0,132101,30156260.82,163068765.3,58067383.52,148697782.4,43901967.22,121180531.8,,52444319.48,175575961.6,,,,,,,,,,
Georgia,13,McIntosh,191,2,Loblolly and shortleaf pines,Softwood,1,0,132101,155546123.3,464997248.8,405011831.6,365091450.7,302563023.4,240459642.6,102314084.9,,,,,,,,,,,,
Georgia,13,McIntosh,191,8,Cypress,Softwood,1,0,132101,39060410.4,34332000.34,10546408.38,74022896.95,74415730.98,28708630.94,,,,,,,,,,,,,
Georgia,13,McIntosh,191,27,Other white oaks,Hardwood,1,0,132101,25037414.15,28184905.88,9299047.959,9662122.361,22565440.21,,33776851.76,80583365.04,,,,118014130.4,,,,,,,
Georgia,13,McIntosh,191,28,Other red oaks,Hardwood,1,0,132101,79046968.76,94880802.77,74596185.77,41128360.62,69915178.14,108421681.2,137787160.2,128263759.5,177127567.8,,112299790.7,,,,,,,,
Georgia,13,McIntosh,191,32,Soft maple,Hardwood,1,0,132101,39474216.79,81924082.83,17725176.19,35927977.89,37007539.92,,,,,,,,,,,,,,
Georgia,13,McIntosh,191,34,Sweetgum,Hardwood,1,0,132101,18248058.11,26449385.92,19068175.56,150422018.5,,67419268.51,35329327.03,54659466.59,,,,,,,,,,,
Georgia,13,McIntosh,191,35,Tupelo and blackgum,Hardwood,1,0,132101,63533583.37,73160867.28,77111098.99,95235459.47,22015226.56,154364376.9,,,50046629.09,8044901.974,,,,,,,,,
Georgia,13,McIntosh,191,36,Ash,Hardwood,1,0,132101,23506446.45,19015555.36,10197233.7,27727993.46,34022714.04,,,,,,,,,,,,,,
Georgia,13,McIntosh,191,41,Other eastern soft hardwoods,Hardwood,1,0,132101,32381369.82,45767240.86,55740911,,27671166,,,,,,,,,,,,,,
Georgia,13,McIntosh,191,42,Other eastern hard hardwoods,Hardwood,1,0,132101,,,,8566648.961,,,,,,,,,,,,,,,
Georgia,13,McIntosh,191,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,13953903.49,4128907.063,11658101.76,,17640979.65,3526700.545,,,,,,,,,,,,,
Georgia,13,Macon,193,1,Longleaf and slash pines,Softwood,3,0,132101,32156966.32,12148982.6,,,,,,,,,,,,,,,,,
Georgia,13,Macon,193,2,Loblolly and shortleaf pines,Softwood,3,0,132101,237526027.3,240472653.1,181362469.5,136711296.4,246470079.7,266799812.1,216270644.7,230191001.4,,,79822592.01,,,,,,,,
Georgia,13,Macon,193,9,Other eastern softwoods,Softwood,3,0,132101,1036344.314,,7172727.362,,,,,,,,,,,,,,,,
Georgia,13,Macon,193,25,Select white oaks,Hardwood,3,0,132101,1494830.62,9309618.573,,14941214.76,31426177.17,,49490681.31,,72255578.29,,,,,,,,,,
Georgia,13,Macon,193,27,Other white oaks,Hardwood,3,0,132101,5280566.816,14564435.07,8345837.528,,,,,59415639.03,,,,,,,,,,,
Georgia,13,Macon,193,28,Other red oaks,Hardwood,3,0,132101,45176833.46,44197815.89,49831329.24,111975780,160788803.9,304091812.1,101965426.9,55496070.93,,241472490.5,,,,,,,,,
Georgia,13,Macon,193,29,Hickory,Hardwood,3,0,132101,28728582.37,72404081.04,89368299.12,110724707.8,161884611.8,172595504.5,53243039.01,159984420.3,73652024.77,77794908.01,,,,,,199047026.3,,,
Georgia,13,Macon,193,31,Hard maple,Hardwood,3,0,132101,1637444.249,,,,,,,,,,,,,,,,,,
Georgia,13,Macon,193,32,Soft maple,Hardwood,3,0,132101,25767001.77,59795433.24,55777520.48,39592552.54,26643949.29,25137400.52,,,36367010.65,,,,,,,,,,
Georgia,13,Macon,193,33,Beech,Hardwood,3,0,132101,,,,15817075.6,,,,,56799991.71,49642252.83,,,,,,,,,
Georgia,13,Macon,193,34,Sweetgum,Hardwood,3,0,132101,56863379.05,53078797.29,41462184.7,40821560.54,83756736.56,36857392.67,,,75186491.03,,,,,,,,,,
Georgia,13,Macon,193,35,Tupelo and blackgum,Hardwood,3,0,132101,19362584.27,65464561.94,112378441.8,65124106.51,101091643.4,80032145.37,197715765.2,50166486.46,125819402.5,75927860.11,,,,,,,,,
Georgia,13,Macon,193,36,Ash,Hardwood,3,0,132101,33760479.55,27450532.48,11269936.08,,,29502154.89,34588109.12,,,50169786.35,,,,,,,,,
Georgia,13,Macon,193,39,Yellow-poplar,Hardwood,3,0,132101,2067682.42,,24877722.02,,,,,57435665.93,,,,,,,,,,,
Georgia,13,Macon,193,41,Other eastern soft hardwoods,Hardwood,3,0,132101,18434859.08,22944479.57,17704845.83,,,22334470.55,,,,,,,,,,,,,
Georgia,13,Macon,193,42,Other eastern hard hardwoods,Hardwood,3,0,132101,3647966.19,19421741.59,35195577.99,,,,,,98557000.93,,,,,,,,,,
Georgia,13,Macon,193,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,48078848.18,23319598.76,19362800.73,,,,,,,,,,,,,,,,
Georgia,13,Madison,195,2,Loblolly and shortleaf pines,Softwood,4,0,132101,15873850.59,59376142.12,131673852.1,128090283.6,302807929.2,137094586,204120232.1,271574466.7,217381918.3,,89956748.45,,,,,,,,
Georgia,13,Madison,195,3,Other yellow pines,Softwood,4,0,132101,,3789120.015,,,,,,,,,,,,,,,,,
Georgia,13,Madison,195,9,Other eastern softwoods,Softwood,4,0,132101,5592234.655,2503471.863,,,,,,,,,,,,,,,,,
Georgia,13,Madison,195,25,Select white oaks,Hardwood,4,0,132101,31001282.63,44492662.69,93294562.62,73912660.25,81703480.7,53295643.67,201097221.2,155326761.5,,,,,,,,,,,
Georgia,13,Madison,195,27,Other white oaks,Hardwood,4,0,132101,12776609.1,8299637.214,34695375.09,,63405440.78,,,,,,,,,,,,,,
Georgia,13,Madison,195,28,Other red oaks,Hardwood,4,0,132101,128729281.8,203202245.8,200611855.9,150635145.8,171636003.6,101313382.6,100374542.6,126732168.7,,,,,,,,,,,
Georgia,13,Madison,195,29,Hickory,Hardwood,4,0,132101,8673593.352,7457297.567,,,,,,,,,,,,,,,,,
Georgia,13,Madison,195,32,Soft maple,Hardwood,4,0,132101,16457770.81,12776246.67,13665330.11,,16687597.59,,,,,,,,,,,,,,
Georgia,13,Madison,195,33,Beech,Hardwood,4,0,132101,3258298.923,,,,,,,,,,,,,,,,,,
Georgia,13,Madison,195,34,Sweetgum,Hardwood,4,0,132101,48227680.11,47077038.62,48778845.03,75881994.05,28238437.49,33493172.54,45018187.34,55405118.6,,,113352889.7,,,,,,,,
Georgia,13,Madison,195,35,Tupelo and blackgum,Hardwood,4,0,132101,3591893.579,6122423.905,,,,,,,,,,,,,,,,,
Georgia,13,Madison,195,39,Yellow-poplar,Hardwood,4,0,132101,27479491.08,8295900.263,20172532.54,35957922.7,133522966.6,31108508.45,134393488.9,165679020.2,,,,,,,,,,,
Georgia,13,Madison,195,41,Other eastern soft hardwoods,Hardwood,4,0,132101,23953922.56,16645318.48,26197398.47,13047898.64,,,,,,,,,,,,,,,
Georgia,13,Madison,195,42,Other eastern hard hardwoods,Hardwood,4,0,132101,3197330.728,5307713.388,,,,,,,,,,,,,,,,,
Georgia,13,Madison,195,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,10256608.91,,11255176.24,10519585.16,,,,,,,,,,,,,,,
Georgia,13,Marion,197,1,Longleaf and slash pines,Softwood,3,0,132101,5691430.631,42271027.11,,11353153.93,20522665.62,,,,,,,,,,,,,,
Georgia,13,Marion,197,2,Loblolly and shortleaf pines,Softwood,3,0,132101,280059144.9,492005321.6,440134851.3,339317474,132715100.6,103415372.3,176808738,,,,,,,,,,,,
Georgia,13,Marion,197,25,Select white oaks,Hardwood,3,0,132101,6889742.518,10127041.16,,,59826296.29,94573016.94,,75864118.35,,,,,,,,,,,
Georgia,13,Marion,197,26,Select red oaks,Hardwood,3,0,132101,,,,,33910385.64,,,,,,,,,,,,,,
Georgia,13,Marion,197,27,Other white oaks,Hardwood,3,0,132101,35144080.69,42199024.66,47661957.38,35818833.77,,,,,,,,,,,,,,,
Georgia,13,Marion,197,28,Other red oaks,Hardwood,3,0,132101,40909053.55,38727505.36,39395178.92,43216136.96,35378241.64,130090751.3,39421351.73,,,104928622,,,117019974.5,,,,,,
Georgia,13,Marion,197,29,Hickory,Hardwood,3,0,132101,4683048.281,30512433.63,41890468.66,16227452.06,,,,,,,,,,,,,,,
Georgia,13,Marion,197,32,Soft maple,Hardwood,3,0,132101,4861685.936,12035955.38,,14352714.85,,,,,,,,,,,,,,,
Georgia,13,Marion,197,34,Sweetgum,Hardwood,3,0,132101,37376444.25,34063654.85,31820796.08,28391840.48,24231401.27,23220726.79,,,,,,,,,,,,,
Georgia,13,Marion,197,35,Tupelo and blackgum,Hardwood,3,0,132101,6459954.506,3327935.836,,50811608.85,161007269.2,,,,,,,,,,,,,,
Georgia,13,Marion,197,39,Yellow-poplar,Hardwood,3,0,132101,22847165.3,25044254.18,75200516.74,,58550895.76,35481285.8,45144596.47,,,,,,,,,,,,
Georgia,13,Marion,197,40,Black walnut,Hardwood,3,0,132101,,,,12332605.66,,,,,,,,,,,,,,,
Georgia,13,Marion,197,41,Other eastern soft hardwoods,Hardwood,3,0,132101,7607499.568,7001294.255,10543222.15,,,,,,,,,,,,,,,,
Georgia,13,Marion,197,42,Other eastern hard hardwoods,Hardwood,3,0,132101,21966844.61,11307106.42,,3205399.91,,,,,,,,,,,,,,,
Georgia,13,Marion,197,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,42907032.33,17841969.76,27648362.02,,22622321.7,,,,,,,,,,,,,,
Georgia,13,Marion,197,55,Urban-specific hardwoods,Hardwood,3,0,132101,8233679.951,4439212.453,,,,,,,,,,,,,,,,,
Georgia,13,Meriwether,199,1,Longleaf and slash pines,Softwood,4,0,132101,5336751.481,,10451054.96,28112446.36,,,,50174421.05,,,,,,,,,,,
Georgia,13,Meriwether,199,2,Loblolly and shortleaf pines,Softwood,4,0,132101,344928400,719778528.3,1191123977,1685778050,1595529083,1107468748,658041162.9,254843084.6,140402291.6,,,,,,,,,,
Georgia,13,Meriwether,199,3,Other yellow pines,Softwood,4,0,132101,3701085.958,,,,,,,,,,,,,,,,,,
Georgia,13,Meriwether,199,9,Other eastern softwoods,Softwood,4,0,132101,455735.8795,7898636.79,,,,,,,,,,,,,,,,,
Georgia,13,Meriwether,199,25,Select white oaks,Hardwood,4,0,132101,21423684.7,63023541.99,34744968.61,67758870.55,111473746.1,42465723.68,157043980.9,77263155.86,,,,,,,,,,,
Georgia,13,Meriwether,199,26,Select red oaks,Hardwood,4,0,132101,2334882.276,10554618.79,,,31923247.84,,,,,,,,,,,,,,
Georgia,13,Meriwether,199,27,Other white oaks,Hardwood,4,0,132101,27945912.52,39529326.62,58649172.46,64082347.68,44466747.47,64452483.86,31026955.77,64629922.75,,,,,,,,,,,
Georgia,13,Meriwether,199,28,Other red oaks,Hardwood,4,0,132101,117395654.1,166290589.7,164752103,296089980.1,300507453,172220141.5,430732186.4,339952554.9,232636289,74320530.56,132049959.3,,109088547.7,,,,,,
Georgia,13,Meriwether,199,29,Hickory,Hardwood,4,0,132101,68510912.56,127595294.9,103037916.3,66234485.63,146022606.8,32126479.72,,,,,,,,,,,,,
Georgia,13,Meriwether,199,32,Soft maple,Hardwood,4,0,132101,31996843.26,55354812.56,5693654.612,36032551.2,,51785724.8,74686464.5,,,62856223.43,,,,,,,,,
Georgia,13,Meriwether,199,33,Beech,Hardwood,4,0,132101,1803224.251,,,,,,,,,,,,,,,,,,
Georgia,13,Meriwether,199,34,Sweetgum,Hardwood,4,0,132101,134099514.3,161766916,200871860.9,57522670.71,65627623.16,33493172.54,,56390310.25,,73842812.34,,,,,,,,,
Georgia,13,Meriwether,199,35,Tupelo and blackgum,Hardwood,4,0,132101,32657754.08,21541910.65,10148434.72,11036005.75,16975908.47,,,,,,,,,,,,,,
Georgia,13,Meriwether,199,36,Ash,Hardwood,4,0,132101,4976932.613,6467685.119,12532942.29,,62991743.28,,176133657.3,78806859.84,,,,,,,,,,,
Georgia,13,Meriwether,199,39,Yellow-poplar,Hardwood,4,0,132101,33380273.8,28854894.22,60046274.25,33879757.6,,,,49213288.38,,,,,,,,,,,
Georgia,13,Meriwether,199,41,Other eastern soft hardwoods,Hardwood,4,0,132101,30955580.3,34840536.63,9431286.728,,,26544011.7,86406107.21,,,,,,,,,,,,
Georgia,13,Meriwether,199,42,Other eastern hard hardwoods,Hardwood,4,0,132101,1675733.153,2394919.332,,,,,,,,,,,,,,,,,
Georgia,13,Meriwether,199,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,38458058.91,25120020.76,34891833.76,13587669.4,17136626.56,,34741004.94,,,,,,,,,,,,
Georgia,13,Miller,201,1,Longleaf and slash pines,Softwood,2,0,132101,,33643755.57,63640754.6,99247228.57,71521905.15,102215587.9,53129343.48,,,,,,,,,,,,
Georgia,13,Miller,201,2,Loblolly and shortleaf pines,Softwood,2,0,132101,3303359.335,13736189.67,75791994.73,95866519.67,112947714.4,49795325.28,56384905.68,52358044.68,55550196.86,,,,,,,,,,
Georgia,13,Miller,201,8,Cypress,Softwood,2,0,132101,39881623.57,31951821.12,40272817.19,50113247.39,80678203.07,,38858918.59,,,,,,,,,,,,
Georgia,13,Miller,201,27,Other white oaks,Hardwood,2,0,132101,15128128.65,36598751.62,7528666.246,11354751.32,73933969.63,67198902.36,77581581.82,,,,,,,,,147822061.8,,,141024727.3
Georgia,13,Miller,201,28,Other red oaks,Hardwood,2,0,132101,48119078.79,58327323.95,26126320.54,29628042.08,88756873.05,114036509,51354429.79,,,,,,,,,,,,
Georgia,13,Miller,201,29,Hickory,Hardwood,2,0,132101,13203397.6,14008264.13,,23255492.63,,,,,,,,,,,,,,,
Georgia,13,Miller,201,32,Soft maple,Hardwood,2,0,132101,7772242.282,,4494560.129,,,,,,,,,,,,,,,,
Georgia,13,Miller,201,34,Sweetgum,Hardwood,2,0,132101,8639000.864,,22344579.33,14415220.46,,,40899216.23,,,,,,,,,,,,
Georgia,13,Miller,201,35,Tupelo and blackgum,Hardwood,2,0,132101,62300623.15,87766200.32,70008913.52,69660227.28,57854615.3,32702278.27,48889379,,67446717.74,,,,,,,,,,
Georgia,13,Miller,201,36,Ash,Hardwood,2,0,132101,9241815.02,16637953.66,39889979.77,,45629323.27,28836112.74,19934080.36,,,,,,,,,,,,
Georgia,13,Miller,201,41,Other eastern soft hardwoods,Hardwood,2,0,132101,11906916.12,16042385.71,6761590.013,73075252.8,,,,,,,,,,,,,,,
Georgia,13,Miller,201,42,Other eastern hard hardwoods,Hardwood,2,0,132101,3285503.669,,,,,,,,,,,,,,,,,,
Georgia,13,Miller,201,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,2522758.634,,,,,,,,,,,,,,,,,,
Georgia,13,Miller,201,55,Urban-specific hardwoods,Hardwood,2,0,132101,4417444.901,7350483.555,,,,,,,,,,,,,,,,,
Georgia,13,Mitchell,205,1,Longleaf and slash pines,Softwood,2,0,132101,33009707.04,110293474.5,358766985.4,317561103.4,395520612,307318073.7,203921109.9,57932784.42,,,,,,,,,,,
Georgia,13,Mitchell,205,2,Loblolly and shortleaf pines,Softwood,2,0,132101,14465176.05,36440372.17,141199143.1,75448930.39,,36649844.56,,,,,,,,,,,,,
Georgia,13,Mitchell,205,8,Cypress,Softwood,2,0,132101,6890164.442,5487752.612,9051025.951,,,,,,,,,,,,,,,,
Georgia,13,Mitchell,205,9,Other eastern softwoods,Softwood,2,0,132101,3172662.289,6307364.072,,,,,,,,,,,,,,,,,
Georgia,13,Mitchell,205,26,Select red oaks,Hardwood,2,0,132101,,6915887.555,,,,,,,,,,,,,,,,,
Georgia,13,Mitchell,205,27,Other white oaks,Hardwood,2,0,132101,39980236.8,28953142.71,106744392.5,52170173.42,63460110.82,93061266.92,,44992282.62,56710255.34,56149980.73,,,,,,,,,189270068.9
Georgia,13,Mitchell,205,28,Other red oaks,Hardwood,2,0,132101,72893637.22,73952985.19,76937436,96023577.7,203562202,136882932.9,49694985.04,156007190,,,131555046.9,,,217007053,,,,,
Georgia,13,Mitchell,205,31,Hard maple,Hardwood,2,0,132101,3510186.023,,,,,,,,,,,,,,,,,,
Georgia,13,Mitchell,205,32,Soft maple,Hardwood,2,0,132101,3539869.788,5082150.719,,,,,,,,,,,,,,,,,
Georgia,13,Mitchell,205,34,Sweetgum,Hardwood,2,0,132101,3981963.392,,,,,44500082.84,,,,,,,,,,,,,
Georgia,13,Mitchell,205,35,Tupelo and blackgum,Hardwood,2,0,132101,17403087.96,30007906.8,41131006.93,52748576.89,115628268.5,56578082.9,,,61604561.88,,,,,,,,,,
Georgia,13,Mitchell,205,39,Yellow-poplar,Hardwood,2,0,132101,6561969.177,1900466.498,10901680.37,20017076.84,,,,59909665.43,,,,,,,,,,,
Georgia,13,Mitchell,205,41,Other eastern soft hardwoods,Hardwood,2,0,132101,22743850.08,11937000.41,59121050.48,,,,,,,,,,,,,,,,
Georgia,13,Mitchell,205,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,2633559.465,4262065.686,,,,23027316.77,,77114837.83,,,,,,,,,,,
Georgia,13,Monroe,207,1,Longleaf and slash pines,Softwood,3,0,132101,,,,,,34358058.97,,,,,,,,,,,,,
Georgia,13,Monroe,207,2,Loblolly and shortleaf pines,Softwood,3,0,132101,304582998.2,519596779.4,715809937.2,549279901.1,994776930.7,497450856.7,257667426.4,423031578,,91677344.93,,89612380.22,,,,,,,
Georgia,13,Monroe,207,9,Other eastern softwoods,Softwood,3,0,132101,3015167.385,,,,12955899.92,,,,,,,,,,,,,,
Georgia,13,Monroe,207,25,Select white oaks,Hardwood,3,0,132101,21325274.91,39239994.26,81139017.46,113469612.2,79126030,48044977.59,65375352.34,91404667.34,,109276310,,,,,,,,,
Georgia,13,Monroe,207,26,Select red oaks,Hardwood,3,0,132101,,3860555.332,,20638300.44,,30210511.62,,,,,,,,,,,,,
Georgia,13,Monroe,207,27,Other white oaks,Hardwood,3,0,132101,11695852.82,15635169.8,23086562.47,15923787.16,20909665.09,,,,,,,,,,,,,,
Georgia,13,Monroe,207,28,Other red oaks,Hardwood,3,0,132101,74202305.81,50666215.34,101787484.6,151688254.8,93454234.58,77039191.25,162934530,63913741.9,145253002.5,204572107.8,113730794,,,,,,,,
Georgia,13,Monroe,207,29,Hickory,Hardwood,3,0,132101,31243266.23,23155381.2,,64224249.81,,42252138.69,,,,,,,,,,,,,
Georgia,13,Monroe,207,32,Soft maple,Hardwood,3,0,132101,7714041.922,12806121.1,5938180.048,,26238450.94,,,33898724.36,,,,,130493145.1,,,,,,
Georgia,13,Monroe,207,33,Beech,Hardwood,3,0,132101,,,,,,28908045.38,,,60572372.79,,,,,,,,,,
Georgia,13,Monroe,207,34,Sweetgum,Hardwood,3,0,132101,103993318.6,135191947,233924772.3,167626043.6,236494212.4,119671888.6,32788522.72,,,97812214.6,,,,,,,,,
Georgia,13,Monroe,207,35,Tupelo and blackgum,Hardwood,3,0,132101,13325727.1,6568015.128,,,,,,,,,,,,,,,,,
Georgia,13,Monroe,207,36,Ash,Hardwood,3,0,132101,2133864.838,12033336.97,,32651108.78,45473695.29,25722934.68,66635755.83,,42770183.28,,,,,,,,,,
Georgia,13,Monroe,207,39,Yellow-poplar,Hardwood,3,0,132101,17577809.95,24219730.24,51610718.44,22153663.64,54891967.14,68780928.72,,62318334.28,,173351976,,,,,,,,,
Georgia,13,Monroe,207,41,Other eastern soft hardwoods,Hardwood,3,0,132101,40788692.49,34743551.2,29579747,17686027.5,,,,,73731417.41,,,,,,,,,,
Georgia,13,Monroe,207,42,Other eastern hard hardwoods,Hardwood,3,0,132101,14152056.2,8973425.822,10411991.24,,,,27091821.76,,,,,,,,,,,,
Georgia,13,Monroe,207,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,4769495.159,,12345738.3,,,,,,,,,,,,,,,,
Georgia,13,Montgomery,209,1,Longleaf and slash pines,Softwood,1,0,132101,95381746.65,345077730.9,516270688.1,548439048.7,446230730.4,219088814.1,139423435.1,45735180.97,,57201208.14,,,,,,,,,
Georgia,13,Montgomery,209,2,Loblolly and shortleaf pines,Softwood,1,0,132101,45127472.06,152198439.4,241619048.4,123067216.7,108081788.9,84715112.43,38323475.96,,,,,,,,,,,,
Georgia,13,Montgomery,209,3,Other yellow pines,Softwood,1,0,132101,2977474.844,6454309.344,9752598.513,30441464.67,,,33162051.74,47512305.27,,86614281.42,,,,,,,,,
Georgia,13,Montgomery,209,8,Cypress,Softwood,1,0,132101,,,,,,21339214.15,,,,,,,,,,,,,
Georgia,13,Montgomery,209,25,Select white oaks,Hardwood,1,0,132101,2759115.912,,13270439.32,,,47149676.25,,,,,,,,,,,,,
Georgia,13,Montgomery,209,26,Select red oaks,Hardwood,1,0,132101,,,,,,34669437.34,,,,,,,,,,,,,
Georgia,13,Montgomery,209,27,Other white oaks,Hardwood,1,0,132101,,4969918.866,,,,,,,,,,,,,,,,,
Georgia,13,Montgomery,209,28,Other red oaks,Hardwood,1,0,132101,74457073.84,77837904.5,59829697.08,33797475.14,99635662.2,46278977.6,99915801.54,214228580.8,89724342.59,,,149886899.6,,,,,,,
Georgia,13,Montgomery,209,29,Hickory,Hardwood,1,0,132101,,4332398.8,7980072.346,15642774.03,,,,,,,,,,,,,,,
Georgia,13,Montgomery,209,32,Soft maple,Hardwood,1,0,132101,29406495.71,29017652.29,42597688.96,11725858.36,44603926.06,17223416.35,,,,,,,,,,,,,
Georgia,13,Montgomery,209,34,Sweetgum,Hardwood,1,0,132101,57528283.94,37030645.98,20271869.81,57836465.26,38837733.2,32670929.18,30984257.76,,140259000.7,,,,,,,,,,
Georgia,13,Montgomery,209,35,Tupelo and blackgum,Hardwood,1,0,132101,22767064.37,3066358.442,42667319.24,58334719.78,58714347.97,88268411.08,29833523.77,105858010.6,61505108.06,,,,,,,,,,
Georgia,13,Montgomery,209,36,Ash,Hardwood,1,0,132101,1359660.391,,,,,,,,,,,,,,,,,,
Georgia,13,Montgomery,209,39,Yellow-poplar,Hardwood,1,0,132101,35181068.62,91270056.35,55835146,94637512.4,184111469.2,72764959.04,134802213,,,,,,,,,,,,
Georgia,13,Montgomery,209,41,Other eastern soft hardwoods,Hardwood,1,0,132101,34465379.45,24658719.06,7558832.886,59637746.05,,28024494.95,,,,,,,,,,,,,
Georgia,13,Montgomery,209,42,Other eastern hard hardwoods,Hardwood,1,0,132101,2477576.158,9981949.162,10858889.6,,,,,,,,,,,,,,,,
Georgia,13,Montgomery,209,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,21494658.08,12833795.53,,11104286.56,,,,30070045.86,,,,,,,,,,,
Georgia,13,Morgan,211,2,Loblolly and shortleaf pines,Softwood,3,0,132101,239015197.5,603979992.8,672518052.3,619658598,654754338.8,1038383847,363156775.8,224133641.9,119716762.4,93019504.7,,,,,,,,,
Georgia,13,Morgan,211,25,Select white oaks,Hardwood,3,0,132101,41117663.61,89770582.98,57193445.43,119151057.4,55932772.57,75344020.41,61746440.83,74560819.28,86172975.35,,,,,,,,,,
Georgia,13,Morgan,211,26,Select red oaks,Hardwood,3,0,132101,1883888.953,,,,,36829518.99,37476739.95,,,,,,,,,,,,379426145
Georgia,13,Morgan,211,27,Other white oaks,Hardwood,3,0,132101,4212597.847,4259982.67,,17599267.88,,35055450.35,,,,,,,,,,,,,
Georgia,13,Morgan,211,28,Other red oaks,Hardwood,3,0,132101,38560902.87,131752290.8,64392025.44,123158460.1,125789457.2,42239763.23,110309881.3,104671638.3,174908806.4,,,129024675.3,,,,,,,
Georgia,13,Morgan,211,29,Hickory,Hardwood,3,0,132101,7858297.629,22728442.03,44355855.86,21899055.36,68114009.64,,,,202359318.3,,,,,,,,,,
Georgia,13,Morgan,211,32,Soft maple,Hardwood,3,0,132101,9734323.367,20223833.29,4657041.461,15422279.14,16444745.01,,,47084069.61,105312220.3,,,,,,,,,,
Georgia,13,Morgan,211,33,Beech,Hardwood,3,0,132101,5226812.197,8434286.685,,,50186048.15,,,,,,,,,,,,,,
Georgia,13,Morgan,211,34,Sweetgum,Hardwood,3,0,132101,135952190.2,225539671.9,135861336.1,305411044.4,175704063.9,74124478.69,,53369203.15,,,106953291.8,,,,,,,,
Georgia,13,Morgan,211,36,Ash,Hardwood,3,0,132101,1641065.755,,,,,,32485198.52,,,,,,,,,,,,
Georgia,13,Morgan,211,39,Yellow-poplar,Hardwood,3,0,132101,37256979.34,86625417.2,93611685.94,44276863.31,132960873.7,109621859.3,136718872.3,50873708.15,61626355.36,78107042.45,103442633,97464978.46,,,,,,,
Georgia,13,Morgan,211,41,Other eastern soft hardwoods,Hardwood,3,0,132101,71772918.46,112238942.9,56137493.35,92805671.09,54277663.17,125365759.7,,,,,,,,143913870.1,,,,,
Georgia,13,Morgan,211,42,Other eastern hard hardwoods,Hardwood,3,0,132101,1414137.714,22930904.44,,,,,,,,,,,,,,,,,
