stateAbbr,statecd,unitcd,priceRegion,spcd,spname,spgrpcd,spclass,product,sizerange,volume,value
GA,13,05,01,601,butternut,41,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
GA,13,05,01,601,butternut,41,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
GA,13,05,01,601,butternut,41,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
GA,13,05,01,602,black walnut,40,Non-coniferous,Pulpwood,05.0-06.9,8510442.8141164,4800581.220640296
GA,13,05,01,602,black walnut,40,Non-coniferous,Pulpwood,07.0-08.9,39011587.32891413,22005704.944978043
GA,13,05,01,602,black walnut,40,Non-coniferous,Pulpwood,09.0-10.9,20246394.690014496,11420611.62473674
GA,13,05,01,602,black walnut,40,Non-coniferous,Pulpwood,11.0-12.9,37216994.2353767,20993408.629534084
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,13.0-14.9,15301911.4316466,115351164.04075314
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
GA,13,05,01,602,black walnut,40,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
GA,13,05,01,611,sweetgum,34,Non-coniferous,Pulpwood,05.0-06.9,422924371.760742,238563708.27826405
GA,13,05,01,611,sweetgum,34,Non-coniferous,Pulpwood,07.0-08.9,540671339.1977292,304982564.8538291
GA,13,05,01,611,sweetgum,34,Non-coniferous,Pulpwood,09.0-10.9,589448723.0952762,332496972.53448725
GA,13,05,01,611,sweetgum,34,Non-coniferous,Pulpwood,11.0-12.9,531504055.3533542,299811471.9237892
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,13.0-14.9,385510247.6971043,2906111175.7274656
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,15.0-16.9,402241690.93210757,3032238650.8380527
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,17.0-18.9,278330278.2766738,2098151053.2469637
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,19.0-20.9,59166959.7841955,446021251.2891901
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,21.0-22.9,421278927.9743513,3175748006.695451
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,25.0-26.9,121172853.224292,913443378.1033415
GA,13,05,01,611,sweetgum,34,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,05.0-06.9,841455781.9218646,474649429.2862128
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,07.0-08.9,1356009039.7960312,764899274.179445
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,09.0-10.9,1883327832.316728,1062349917.8130103
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,11.0-12.9,2070322463.493587,1167830083.1105418
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,13.0-14.9,2603022228.830111,19622492618.701466
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,15.0-16.9,2550235644.758007,19224568872.661522
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,17.0-18.9,2181581157.284772,16445522317.017658
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,19.0-20.9,2360923049.1419225,17797464267.49901
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,21.0-22.9,2266240603.5242653,17083714853.577145
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,23.0-24.9,1575606397.3470297,11877472485.44098
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,25.0-26.9,830155227.1579047,6258000656.645791
GA,13,05,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,27.0-28.9,508546445.50741637,3833601097.490832
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Pulpwood,05.0-06.9,1170453.75292306,660231.0160160308
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Pulpwood,07.0-08.9,25546599.08361802,14410357.544336107
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Pulpwood,09.0-10.9,13377312.8465996,7545891.35215096
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Pulpwood,11.0-12.9,12757353.737076528,7196184.0427023
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,13.0-14.9,17167575.08944952,129415189.67555179
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
GA,13,05,01,651,cucumbertree,41,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
GA,13,05,01,762,black cherry,41,Non-coniferous,Pulpwood,05.0-06.9,274017766.61915016,154568284.3167385
GA,13,05,01,762,black cherry,41,Non-coniferous,Pulpwood,07.0-08.9,331574839.58121514,187035149.9795213
GA,13,05,01,762,black cherry,41,Non-coniferous,Pulpwood,09.0-10.9,162278088.24938095,91538026.86732112
GA,13,05,01,762,black cherry,41,Non-coniferous,Pulpwood,11.0-12.9,238184780.0917189,134355568.48511192
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,13.0-14.9,58184652.3368687,438616273.94363415
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,15.0-16.9,68337291.5812299,515150421.99136436
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,23.0-24.9,26728493.837457,201488741.51959398
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
GA,13,05,01,762,black cherry,41,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
GA,13,05,01,802,white oak,25,Non-coniferous,Pulpwood,05.0-06.9,617956581.3760145,348577720.86830896
GA,13,05,01,802,white oak,25,Non-coniferous,Pulpwood,07.0-08.9,1096262617.6894662,618381187.7145462
GA,13,05,01,802,white oak,25,Non-coniferous,Pulpwood,09.0-10.9,1520060453.9541385,857437600.9420179
GA,13,05,01,802,white oak,25,Non-coniferous,Pulpwood,11.0-12.9,2278751479.81622,1285400983.174083
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,13.0-14.9,2895827660.1043763,21829762441.547825
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,15.0-16.9,3452815039.11137,26028528250.085194
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,17.0-18.9,3043695533.4006224,22944442224.21058
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,19.0-20.9,2827281216.9709363,21313035361.952854
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,21.0-22.9,1870338081.874503,14099263079.498657
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,23.0-24.9,2025105246.4708817,15265952134.73377
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,25.0-26.9,1115673641.1333432,8410338392.637537
GA,13,05,01,802,white oak,25,Non-coniferous,Sawtimber,27.0-28.9,179550519.5299996,1353514658.8989725
GA,13,05,01,812,southern red oak,28,Non-coniferous,Pulpwood,05.0-06.9,135069115.64895624,76189955.59165779
GA,13,05,01,812,southern red oak,28,Non-coniferous,Pulpwood,07.0-08.9,361533047.7113142,203934013.46930775
GA,13,05,01,812,southern red oak,28,Non-coniferous,Pulpwood,09.0-10.9,571584709.6544358,322420217.5027612
GA,13,05,01,812,southern red oak,28,Non-coniferous,Pulpwood,11.0-12.9,539691147.5721115,304429657.13641113
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,13.0-14.9,592643266.979161,4467552371.632359
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,15.0-16.9,864817481.7679,6519296863.685048
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,17.0-18.9,961190086.0405649,7245787285.103891
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,19.0-20.9,470986459.9251422,3550460780.176696
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,21.0-22.9,353884412.7405231,2667704562.782522
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,23.0-24.9,135620122.897438,1022351953.4439015
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,25.0-26.9,194802601.2728206,1468490189.304967
GA,13,05,01,812,southern red oak,28,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Pulpwood,05.0-06.9,721848179.7896607,407181023.5659765
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Pulpwood,07.0-08.9,1548696348.8451247,873590572.326994
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Pulpwood,09.0-10.9,2538490330.8926506,1431914798.9628398
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Pulpwood,11.0-12.9,3591689470.716373,2026004686.25353
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,13.0-14.9,4062628106.085813,30625512583.511986
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,15.0-16.9,4532432977.72021,34167066137.59714
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,17.0-18.9,3917145083.2928286,29528810638.64049
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,19.0-20.9,2769005947.5762463,20873735984.911396
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,21.0-22.9,2208146097.207789,16645778131.886335
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,23.0-24.9,1883667844.658556,14199747496.781824
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,25.0-26.9,899753738.4408096,6782658594.175277
GA,13,05,01,832,chestnut oak,27,Non-coniferous,Sawtimber,27.0-28.9,953753886.1261407,7189730607.478992
GA,13,05,01,837,black oak,28,Non-coniferous,Pulpwood,05.0-06.9,90279689.23859073,50925079.955315806
GA,13,05,01,837,black oak,28,Non-coniferous,Pulpwood,07.0-08.9,211783721.6679566,119463226.44811304
GA,13,05,01,837,black oak,28,Non-coniferous,Pulpwood,09.0-10.9,308405161.63264585,173965569.0801949
GA,13,05,01,837,black oak,28,Non-coniferous,Pulpwood,11.0-12.9,509012321.05263084,287124306.3247693
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,13.0-14.9,472449414.8418258,3561489046.372877
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,15.0-16.9,904910737.1695856,6821533855.542345
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,17.0-18.9,586606715.1211965,4422046730.933871
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,19.0-20.9,612348979.9046001,4616100932.663842
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,21.0-22.9,265351259.5660363,2000310667.5496297
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,23.0-24.9,382657764.765876,2884608161.022841
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,25.0-26.9,27269037.9901659,205563552.5331671
GA,13,05,01,837,black oak,28,Non-coniferous,Sawtimber,27.0-28.9,262409075.1041829,1978131451.311617
LA,22,01,01,68,eastern redcedar,9,Coniferous,Pulpwood,05.0-06.9,1117927.927944719,691206.6578877714
LA,22,01,01,68,eastern redcedar,9,Coniferous,Pulpwood,07.0-08.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Pulpwood,09.0-10.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Pulpwood,11.0-12.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,13.0-14.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,15.0-16.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,68,eastern redcedar,9,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,110,shortleaf pine,2,Coniferous,Pulpwood,05.0-06.9,746400.209619361,461493.7881427024
LA,22,01,01,110,shortleaf pine,2,Coniferous,Pulpwood,07.0-08.9,4696044.08972054,2903529.699375992
LA,22,01,01,110,shortleaf pine,2,Coniferous,Pulpwood,09.0-10.9,9329815.1424349,5768556.435627433
LA,22,01,01,110,shortleaf pine,2,Coniferous,Pulpwood,11.0-12.9,16212106.3597283,10023826.73705152
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,13.0-14.9,42214711.6388486,250122166.46017796
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,15.0-16.9,49601426.8515647,293888454.09552085
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,23.0-24.9,72121158.1589701,427317862.09189785
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,110,shortleaf pine,2,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Pulpwood,05.0-06.9,853632.15380241,527794.5146070998
LA,22,01,01,111,slash pine,1,Coniferous,Pulpwood,07.0-08.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Pulpwood,09.0-10.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Pulpwood,11.0-12.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,13.0-14.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,15.0-16.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,111,slash pine,1,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,131,loblolly pine,2,Coniferous,Pulpwood,05.0-06.9,431115817.52960926,266555755.4725755
LA,22,01,01,131,loblolly pine,2,Coniferous,Pulpwood,07.0-08.9,991638116.7072883,613122591.6714575
LA,22,01,01,131,loblolly pine,2,Coniferous,Pulpwood,09.0-10.9,1000575013.754199,618648209.7236328
LA,22,01,01,131,loblolly pine,2,Coniferous,Pulpwood,11.0-12.9,685032679.3953573,423550693.2359099
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,13.0-14.9,607562547.2688885,3599808092.568164
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,15.0-16.9,510966531.7898654,3027476700.8549523
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,17.0-18.9,187145429.4091321,1108836669.2491076
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,19.0-20.9,313136581.3520268,1855334244.5107589
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,21.0-22.9,337467512.642661,1999495012.407766
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,23.0-24.9,335702390.342947,1989036662.781961
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,25.0-26.9,98759387.8122811,585149372.7877655
LA,22,01,01,131,loblolly pine,2,Coniferous,Sawtimber,27.0-28.9,89874333.0390449,532505423.25634104
LA,22,01,01,131,loblolly pine,2,Softwood,Pre-merchantable,01.0-01.9,1882733.061225385,580018.7644032172
LA,22,01,01,131,loblolly pine,2,Softwood,Pre-merchantable,02.0-02.9,9244790.15779922,3142140.503309905
LA,22,01,01,131,loblolly pine,2,Softwood,Pre-merchantable,03.0-03.9,29296009.57111757,12562695.485061571
LA,22,01,01,131,loblolly pine,2,Softwood,Pre-merchantable,04.0-04.9,40799185.037322,22073523.989251524
LA,22,01,01,221,baldcypress,8,Coniferous,Pulpwood,05.0-06.9,18912633.013288446,11693542.606996637
LA,22,01,01,221,baldcypress,8,Coniferous,Pulpwood,07.0-08.9,28966294.88172963,17909648.176874295
LA,22,01,01,221,baldcypress,8,Coniferous,Pulpwood,09.0-10.9,25669978.019868873,15871559.580577461
LA,22,01,01,221,baldcypress,8,Coniferous,Pulpwood,11.0-12.9,54428550.5397073,33652774.54101415
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,13.0-14.9,37947181.37773439,224837049.66307628
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,15.0-16.9,50275417.39038206,297881848.0380137
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,17.0-18.9,14290871.8508971,84673415.71656531
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,19.0-20.9,17272673.9441715,102340593.11921613
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,221,baldcypress,8,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,10006404.7082752,7052201.338245227
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,2657534.18213121,1872947.043622885
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,6458906.97466773,4552035.794902857
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,403,pignut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,404,pecan,29,Non-coniferous,Pulpwood,05.0-06.9,63448542.69601888,44716550.125194855
LA,22,01,01,404,pecan,29,Non-coniferous,Pulpwood,07.0-08.9,71944333.39566857,50704117.916848585
LA,22,01,01,404,pecan,29,Non-coniferous,Pulpwood,09.0-10.9,85363521.80809022,60161542.56028549
LA,22,01,01,404,pecan,29,Non-coniferous,Pulpwood,11.0-12.9,68561589.65994069,48320065.84264932
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,13.0-14.9,49416316.3178879,378112032.82608914
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,15.0-16.9,99104747.0124883,758306165.8127426
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,17.0-18.9,52401882.9157196,400956282.24731076
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,19.0-20.9,134113102.780069,1026174787.9906217
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,21.0-22.9,57792708.1869551,442204518.73674864
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,23.0-24.9,135066954.94508868,1033473247.4470301
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,25.0-26.9,88239500.9395514,675170056.4077863
LA,22,01,01,404,pecan,29,Non-coniferous,Sawtimber,27.0-28.9,93743763.6089016,717286266.2387362
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,05.0-06.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,07.0-08.9,5339129.47534164,3762851.6064246832
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,11.0-12.9,17816022.498742,12556175.906410275
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,11277929.85519859,7948332.5266359905
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,8736641.0110171,6157311.564533258
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,27729609.8950791,212174843.21281615
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Pulpwood,05.0-06.9,3760603.26141654,2650355.6597944577
LA,22,01,01,541,white ash,36,Non-coniferous,Pulpwood,07.0-08.9,2049833.06349964,1444658.2858713118
LA,22,01,01,541,white ash,36,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Pulpwood,11.0-12.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
LA,22,01,01,541,white ash,36,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
LA,22,01,01,544,green ash,36,Non-coniferous,Pulpwood,05.0-06.9,137635076.26367316,97000900.6545036
LA,22,01,01,544,green ash,36,Non-coniferous,Pulpwood,07.0-08.9,111680469.49193974,78708904.8832475
LA,22,01,01,544,green ash,36,Non-coniferous,Pulpwood,09.0-10.9,139711309.11932418,98464164.6888897
LA,22,01,01,544,green ash,36,Non-coniferous,Pulpwood,11.0-12.9,64219861.73068769,45260151.6771096
LA,22,01,01,544,green ash,36,Non-coniferous,Sawtimber,13.0-14.9,105478067.97653738,807072029.5017242
LA,22,01,01,544,green ash,36,Non-coniferous,Sawtimber,15.0-16.9,48041956.1402639,367596030.02948797
LA,22,01,01,544,green ash,36,Non-coniferous,Sawtimber,17.0-18.9,46785249.0024652,357980256.82042515
LA,22,01,01,544,green ash,36,Non-coniferous,Sawtimber,19.0-20.9,51985650.374349,397771452.9424797
LA,22,01,01,544,green ash,36,Non-coniferous,Sawtimber,21.0-22.9,35326712.0780448,270304545.38466465
