stateAbbr,statecd,unitcd,priceRegion,spcd,spname,spgrpcd,spclass,Product,size_class_code,size_class_range,cuftPrice,value
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,574933412.3689065
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,42509545.8651602
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,44756770.16554746
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,54302611.907234564
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,51293656.24403261
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,892972573.7715839
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,133458012.9724227
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,445347805.0410422
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,506824806.4282357
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,770096768.9317657
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,7449955.569820375
MS,28,03,01,541,white ash,36,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,7851268.486621476
MS,28,03,01,541,white ash,36,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,3402523.3813699405
MS,28,03,01,541,white ash,36,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,2663919.028920051
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,145416974.04427058
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,195973835.5945382
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,154980117.57070494
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,63904270.35211255
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,541,white ash,36,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,544,green ash,36,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,70679678.83466397
MS,28,03,01,544,green ash,36,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,70652186.64810506
MS,28,03,01,544,green ash,36,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,51251050.670184076
MS,28,03,01,544,green ash,36,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,49844802.39889426
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,604790489.9462838
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,290693341.287405
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,530498370.72310233
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,407401542.9496879
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,54468553.5878421
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,0.0
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,264220447.2956121
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,544,green ash,36,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,1153905.7460640518
MS,28,03,01,602,black walnut,40,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,103530287.98414257
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,602,black walnut,40,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,640187963.6113529
MS,28,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,738400794.8723607
MS,28,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,678080522.2718228
MS,28,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,582736567.5233327
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,7114386896.013656
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,4854275982.410856
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,3679076454.4183707
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,2369740469.2859726
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,1750903709.1846457
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,536801860.5491331
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,354197521.03117865
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,715065496.9995849
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,91595581.79182185
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,135016813.34516525
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,181251703.32972422
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,264902632.08715776
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,4105596016.0785604
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,2852578374.4593925
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,2531129165.686377
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,2242715537.9399023
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,789666012.8586141
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,1961988049.5953908
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,511873251.834946
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,332552994.69942904
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,893259037.7179344
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,561745595.208396
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,10368548.03415611
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,11600751.052642956
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,16995551.053951718
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,6419075.437608554
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,124573862.70611095
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,183623356.97984865
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,179703621.61042377
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,652,southern magnolia,41,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,32609582.21599721
MS,28,03,01,653,sweetbay,43,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,23614424.00675149
MS,28,03,01,653,sweetbay,43,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,28525885.782170556
MS,28,03,01,653,sweetbay,43,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,31330793.453248706
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,673681908.8358928
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,122819659.6791646
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,333626174.93348634
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,57871416.18467924
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,653,sweetbay,43,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,92210046.80574423
MS,28,03,01,762,black cherry,41,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,105921175.80156867
MS,28,03,01,762,black cherry,41,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,54550313.153773814
MS,28,03,01,762,black cherry,41,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,13605470.103834674
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,50976571.48972394
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,290522560.43252414
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,762,black cherry,41,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,802,white oak,25,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,108647470.95179695
MS,28,03,01,802,white oak,25,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,155984717.9284597
MS,28,03,01,802,white oak,25,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,187543074.54389098
MS,28,03,01,802,white oak,25,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,182299792.01078552
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,3407102825.850462
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,3447407767.0470324
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,3165420670.672206
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,3547066320.018478
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,1656298864.803798
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,1159921634.8074343
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,2335630669.940204
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,831608021.1296827
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,194547665.37144417
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,227911248.04413092
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,811165856.6172605
MS,28,03,01,802,white oak,25,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,812,southern red oak,28,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,38925091.165567406
MS,28,03,01,812,southern red oak,28,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,51223603.1175048
MS,28,03,01,812,southern red oak,28,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,95374789.56588627
MS,28,03,01,812,southern red oak,28,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,125493924.52563462
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,1209372130.4933462
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,1745874929.7722764
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,2561171347.6088552
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,1650074963.3147802
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,1732545480.7883909
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,1814693627.0421898
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,824422266.0283593
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,812,southern red oak,28,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,822,overcup oak,27,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,3537915.2926684474
MS,28,03,01,822,overcup oak,27,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,2611835.8255987926
MS,28,03,01,822,overcup oak,27,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,10323188.393750932
MS,28,03,01,822,overcup oak,27,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,25460537.095717583
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,122079954.2667826
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,549701224.3313996
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,597122549.2666981
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,794967291.2106706
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,404474579.4238797
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,690102885.3844221
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,508470142.81765825
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,822,overcup oak,27,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Pulpwood,0003,5.0-6.9,0.617434375,1660070.0692741363
MS,28,03,01,837,black oak,28,Non-coniferous,Pulpwood,0004,7.0-8.9,0.617434375,5619447.743872287
MS,28,03,01,837,black oak,28,Non-coniferous,Pulpwood,0005,9.0-10.9,0.617434375,12625713.044424463
MS,28,03,01,837,black oak,28,Non-coniferous,Pulpwood,0006,11.0-12.9,0.617434375,6216848.696240358
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0007,13.0-14.9,8.829990625,127332005.6135131
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0008,15.0-16.9,8.829990625,121237486.81478389
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0009,17.0-18.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0010,19.0-20.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0011,21.0-22.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0012,23.0-24.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0013,25.0-26.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0014,27.0-28.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0015,29.0-30.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0016,31.0-32.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0017,33.0-34.9,8.829990625,0.0
MS,28,03,01,837,black oak,28,Non-coniferous,Sawtimber,0018,35.0-36.9,8.829990625,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Pulpwood,0003,5.0-6.9,0.5573170731707318,25872705.837401867
MS,28,03,02,68,eastern redcedar,9,Coniferous,Pulpwood,0004,7.0-8.9,0.5573170731707318,26981477.815871775
MS,28,03,02,68,eastern redcedar,9,Coniferous,Pulpwood,0005,9.0-10.9,0.5573170731707318,26422182.317065075
MS,28,03,02,68,eastern redcedar,9,Coniferous,Pulpwood,0006,11.0-12.9,0.5573170731707318,18566139.699390963
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0007,13.0-14.9,6.032926829268293,314308046.49472165
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0008,15.0-16.9,6.032926829268293,91336599.48090066
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0009,17.0-18.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0010,19.0-20.9,6.032926829268293,80079896.26092675
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0011,21.0-22.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0012,23.0-24.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0013,25.0-26.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0014,27.0-28.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0015,29.0-30.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0016,31.0-32.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0017,33.0-34.9,6.032926829268293,0.0
MS,28,03,02,68,eastern redcedar,9,Coniferous,Sawtimber,0018,35.0-36.9,6.032926829268293,0.0
MS,28,03,02,110,shortleaf pine,2,Coniferous,Pulpwood,0003,5.0-6.9,0.5573170731707318,18417969.148527257
MS,28,03,02,110,shortleaf pine,2,Coniferous,Pulpwood,0004,7.0-8.9,0.5573170731707318,33667878.94506858
MS,28,03,02,110,shortleaf pine,2,Coniferous,Pulpwood,0005,9.0-10.9,0.5573170731707318,90258955.56579256
MS,28,03,02,110,shortleaf pine,2,Coniferous,Pulpwood,0006,11.0-12.9,0.5573170731707318,129968097.55957517
MS,28,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0007,13.0-14.9,6.032926829268293,1583613561.9120212
MS,28,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0008,15.0-16.9,6.032926829268293,1531791936.2946243
MS,28,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0009,17.0-18.9,6.032926829268293,1695892865.3096137
MS,28,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0010,19.0-20.9,6.032926829268293,485120016.8855131
MS,28,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0011,21.0-22.9,6.032926829268293,1781457559.4539037
MS,28,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0012,23.0-24.9,6.032926829268293,281083273.8417322
MS,28,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0013,25.0-26.9,6.032926829268293,295650061.18154436
