stateAbbr,statecd,unitcd,priceRegion,spcd,spgrpcd,priceSpecies,Product,size_class_code,size_class_range,cuftPrice,volume,value
MS,28,05,01,121,1,Pine,Sawtimber,0011,21.0-22.9,5.652743902439025,8507137.64604402,48088670.455884814
MS,28,05,01,121,1,Pine,Sawtimber,0012,23.0-24.9,5.652743902439025,0.0,0.0
MS,28,05,01,121,1,Pine,Sawtimber,0013,25.0-26.9,5.652743902439025,0.0,0.0
MS,28,05,01,121,1,Pine,Sawtimber,0014,27.0-28.9,5.652743902439025,0.0,0.0
MS,28,05,01,121,1,Pine,Sawtimber,0015,29.0-30.9,5.652743902439025,0.0,0.0
MS,28,05,01,121,1,Pine,Sawtimber,0016,31.0-32.9,5.652743902439025,0.0,0.0
MS,28,05,01,121,1,Pine,Sawtimber,0017,33.0-34.9,5.652743902439025,0.0,0.0
MS,28,05,01,121,1,Pine,Sawtimber,0018,35.0-36.9,5.652743902439025,0.0,0.0
MS,28,05,01,131,2,Pine,Pulpwood,0003,5.0-6.9,0.4439024390243903,1544422343.4997277,685572845.1632938
MS,28,05,01,131,2,Pine,Pulpwood,0004,7.0-8.9,0.4439024390243903,3600070618.090155,1598080128.0302641
MS,28,05,01,131,2,Pine,Pulpwood,0005,9.0-10.9,0.4439024390243903,5046897405.467213,2240330067.792763
MS,28,05,01,131,2,Pine,Pulpwood,0006,11.0-12.9,0.4439024390243903,5716373260.508692,2537512032.713615
MS,28,05,01,131,2,Pine,Sawtimber,0007,13.0-14.9,5.652743902439025,4767460439.5462475,26949232929.764324
MS,28,05,01,131,2,Pine,Sawtimber,0008,15.0-16.9,5.652743902439025,3772916155.2787037,21327328791.165382
MS,28,05,01,131,2,Pine,Sawtimber,0009,17.0-18.9,5.652743902439025,2376017581.850605,13431018897.893925
MS,28,05,01,131,2,Pine,Sawtimber,0010,19.0-20.9,5.652743902439025,1736285246.372079,9814775839.32461
MS,28,05,01,131,2,Pine,Sawtimber,0011,21.0-22.9,5.652743902439025,1606443341.6838036,9080812804.31689
MS,28,05,01,131,2,Pine,Sawtimber,0012,23.0-24.9,5.652743902439025,839461964.9758539,4745263503.846741
MS,28,05,01,131,2,Pine,Sawtimber,0013,25.0-26.9,5.652743902439025,673988398.4723976,3809883809.779489
MS,28,05,01,131,2,Pine,Sawtimber,0014,27.0-28.9,5.652743902439025,366659755.0210787,2072633694.4651892
MS,28,05,01,131,2,Pine,Sawtimber,0015,29.0-30.9,5.652743902439025,191068548.63397488,1080061573.2385757
MS,28,05,01,131,2,Pine,Sawtimber,0016,31.0-32.9,5.652743902439025,108994201.2441639,616116306.4841595
MS,28,05,01,131,2,Pine,Sawtimber,0017,33.0-34.9,5.652743902439025,61457448.8179376,347403219.0650552
MS,28,05,01,131,2,Pine,Sawtimber,0018,35.0-36.9,5.652743902439025,30591437.2583609,172925560.4290456
MS,28,05,01,221,8,Pine,Pulpwood,0003,5.0-6.9,0.4439024390243903,11769053.51055779,5224311.558345166
MS,28,05,01,221,8,Pine,Pulpwood,0004,7.0-8.9,0.4439024390243903,14524828.81884844,6447606.939098577
MS,28,05,01,221,8,Pine,Pulpwood,0005,9.0-10.9,0.4439024390243903,36744202.66807751,16310841.184366118
MS,28,05,01,221,8,Pine,Pulpwood,0006,11.0-12.9,0.4439024390243903,41323706.54566999,18343694.12515107
MS,28,05,01,221,8,Pine,Sawtimber,0007,13.0-14.9,5.652743902439025,66256910.73895125,374533348.17405343
MS,28,05,01,221,8,Pine,Sawtimber,0008,15.0-16.9,5.652743902439025,53208772.8873313,300775566.49512494
MS,28,05,01,221,8,Pine,Sawtimber,0009,17.0-18.9,5.652743902439025,129984701.28080891,734770227.5754507
MS,28,05,01,221,8,Pine,Sawtimber,0010,19.0-20.9,5.652743902439025,117732272.326578,665510384.5143546
MS,28,05,01,221,8,Pine,Sawtimber,0011,21.0-22.9,5.652743902439025,151979291.1764908,859100011.4949136
MS,28,05,01,221,8,Pine,Sawtimber,0012,23.0-24.9,5.652743902439025,49632743.4589882,280561187.94911593
MS,28,05,01,221,8,Pine,Sawtimber,0013,25.0-26.9,5.652743902439025,79496703.8577279,449374507.9957723
MS,28,05,01,221,8,Pine,Sawtimber,0014,27.0-28.9,5.652743902439025,29288776.4827148,165561952.67256558
MS,28,05,01,221,8,Pine,Sawtimber,0015,29.0-30.9,5.652743902439025,30697416.3695329,173524633.20350903
MS,28,05,01,221,8,Pine,Sawtimber,0016,31.0-32.9,5.652743902439025,0.0,0.0
MS,28,05,01,221,8,Pine,Sawtimber,0017,33.0-34.9,5.652743902439025,46312901.4340491,261794971.1855806
MS,28,05,01,221,8,Pine,Sawtimber,0018,35.0-36.9,5.652743902439025,0.0,0.0
MS,28,05,01,402,29,Oak,Pulpwood,0003,5.0-6.9,0.617434375,9037807.736132426,5580253.170929089
MS,28,05,01,402,29,Oak,Pulpwood,0004,7.0-8.9,0.617434375,10142165.73512235,6262121.761811683
MS,28,05,01,402,29,Oak,Pulpwood,0005,9.0-10.9,0.617434375,1946746.72980344,1201988.3503994807
MS,28,05,01,402,29,Oak,Pulpwood,0006,11.0-12.9,0.617434375,15492302.0457507,9565479.830929305
MS,28,05,01,402,29,Oak,Sawtimber,0007,13.0-14.9,8.829990625,22229239.5766722,196283977.06289452
MS,28,05,01,402,29,Oak,Sawtimber,0008,15.0-16.9,8.829990625,19513843.2313232,172307052.7903036
MS,28,05,01,402,29,Oak,Sawtimber,0009,17.0-18.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0010,19.0-20.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0014,27.0-28.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,402,29,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,403,29,Oak,Pulpwood,0003,5.0-6.9,0.617434375,35084760.12455657,21662536.939530507
MS,28,05,01,403,29,Oak,Pulpwood,0004,7.0-8.9,0.617434375,25249974.17653893,15590202.024457453
MS,28,05,01,403,29,Oak,Pulpwood,0005,9.0-10.9,0.617434375,90682715.41340356,55990625.71457769
MS,28,05,01,403,29,Oak,Pulpwood,0006,11.0-12.9,0.617434375,43190788.630973,26667477.584121916
MS,28,05,01,403,29,Oak,Sawtimber,0007,13.0-14.9,8.829990625,163706185.84023285,1445524086.223764
MS,28,05,01,403,29,Oak,Sawtimber,0008,15.0-16.9,8.829990625,101673620.885504,897777119.2288047
MS,28,05,01,403,29,Oak,Sawtimber,0009,17.0-18.9,8.829990625,9970941.96382355,88043324.06298104
MS,28,05,01,403,29,Oak,Sawtimber,0010,19.0-20.9,8.829990625,35049600.2538121,309487641.65115845
MS,28,05,01,403,29,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,403,29,Oak,Sawtimber,0012,23.0-24.9,8.829990625,31621258.6711998,279215417.6173942
MS,28,05,01,403,29,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,403,29,Oak,Sawtimber,0014,27.0-28.9,8.829990625,89047372.7317355,786287466.4021051
MS,28,05,01,403,29,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,403,29,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,403,29,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,403,29,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,404,29,Oak,Pulpwood,0003,5.0-6.9,0.617434375,17855959.52275338,11024883.207956532
MS,28,05,01,404,29,Oak,Pulpwood,0004,7.0-8.9,0.617434375,30295436.79749459,18705444.084413074
MS,28,05,01,404,29,Oak,Pulpwood,0005,9.0-10.9,0.617434375,34479536.355158865,21288850.979737293
MS,28,05,01,404,29,Oak,Pulpwood,0006,11.0-12.9,0.617434375,45806514.87699093,28282516.884003095
MS,28,05,01,404,29,Oak,Sawtimber,0007,13.0-14.9,8.829990625,49787444.220724,439622665.7117034
MS,28,05,01,404,29,Oak,Sawtimber,0008,15.0-16.9,8.829990625,0.0,0.0
MS,28,05,01,404,29,Oak,Sawtimber,0009,17.0-18.9,8.829990625,64201731.784095,566900689.7623234
MS,28,05,01,404,29,Oak,Sawtimber,0010,19.0-20.9,8.829990625,140305496.6393148,1238896219.9611187
MS,28,05,01,404,29,Oak,Sawtimber,0011,21.0-22.9,8.829990625,45527900.6968544,402010936.3291553
MS,28,05,01,404,29,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,404,29,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,404,29,Oak,Sawtimber,0014,27.0-28.9,8.829990625,47484755.1378725,419289942.6978348
MS,28,05,01,404,29,Oak,Sawtimber,0015,29.0-30.9,8.829990625,70570618.3701592,623137898.6089585
MS,28,05,01,404,29,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,404,29,Oak,Sawtimber,0017,33.0-34.9,8.829990625,76734297.2470292,677563125.3072312
MS,28,05,01,404,29,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,409,29,Oak,Pulpwood,0003,5.0-6.9,0.617434375,35464957.66522528,21897283.97042983
MS,28,05,01,409,29,Oak,Pulpwood,0004,7.0-8.9,0.617434375,77498622.40385601,47850313.48728583
MS,28,05,01,409,29,Oak,Pulpwood,0005,9.0-10.9,0.617434375,70290906.41252229,43400021.86899919
MS,28,05,01,409,29,Oak,Pulpwood,0006,11.0-12.9,0.617434375,100773580.7410135,62221072.8413397
MS,28,05,01,409,29,Oak,Sawtimber,0007,13.0-14.9,8.829990625,3688020.31467787,32565184.803415142
MS,28,05,01,409,29,Oak,Sawtimber,0008,15.0-16.9,8.829990625,45083269.987975374,398084851.3381664
MS,28,05,01,409,29,Oak,Sawtimber,0009,17.0-18.9,8.829990625,48755429.0892341,430509981.77578944
MS,28,05,01,409,29,Oak,Sawtimber,0010,19.0-20.9,8.829990625,86281628.69425,761865972.4799585
MS,28,05,01,409,29,Oak,Sawtimber,0011,21.0-22.9,8.829990625,65098712.2524854,574821018.8890188
MS,28,05,01,409,29,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,409,29,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,409,29,Oak,Sawtimber,0014,27.0-28.9,8.829990625,0.0,0.0
MS,28,05,01,409,29,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,409,29,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,409,29,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,409,29,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,541,36,Oak,Pulpwood,0003,5.0-6.9,0.617434375,8031545.4738523085,4958952.259932078
MS,28,05,01,541,36,Oak,Pulpwood,0004,7.0-8.9,0.617434375,26463779.05936823,16339646.883659111
MS,28,05,01,541,36,Oak,Pulpwood,0005,9.0-10.9,0.617434375,24771566.080418162,15294816.420634188
MS,28,05,01,541,36,Oak,Pulpwood,0006,11.0-12.9,0.617434375,27656160.80013105,17075864.358528413
MS,28,05,01,541,36,Oak,Sawtimber,0007,13.0-14.9,8.829990625,15044180.47840901,132839972.58515958
MS,28,05,01,541,36,Oak,Sawtimber,0008,15.0-16.9,8.829990625,42300150.14812458,373509929.24403244
MS,28,05,01,541,36,Oak,Sawtimber,0009,17.0-18.9,8.829990625,20151863.86007081,177940768.96070158
MS,28,05,01,541,36,Oak,Sawtimber,0010,19.0-20.9,8.829990625,21405038.3668708,189006288.10723448
MS,28,05,01,541,36,Oak,Sawtimber,0011,21.0-22.9,8.829990625,31303941.35824033,276413508.71881187
MS,28,05,01,541,36,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,541,36,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,541,36,Oak,Sawtimber,0014,27.0-28.9,8.829990625,32449758.9422994,286531067.2440136
MS,28,05,01,541,36,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,541,36,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,541,36,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,541,36,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,544,36,Oak,Pulpwood,0003,5.0-6.9,0.617434375,28468715.961718984,17577563.846876483
MS,28,05,01,544,36,Oak,Pulpwood,0004,7.0-8.9,0.617434375,33800907.32197648,20869842.08677747
MS,28,05,01,544,36,Oak,Pulpwood,0005,9.0-10.9,0.617434375,16962401.69345816,10473169.88809928
MS,28,05,01,544,36,Oak,Pulpwood,0006,11.0-12.9,0.617434375,50691023.59502531,31298380.471504703
MS,28,05,01,544,36,Oak,Sawtimber,0007,13.0-14.9,8.829990625,54853242.64189334,484353618.2787685
MS,28,05,01,544,36,Oak,Sawtimber,0008,15.0-16.9,8.829990625,9251758.27879179,81692938.86649765
MS,28,05,01,544,36,Oak,Sawtimber,0009,17.0-18.9,8.829990625,29872948.635726962,263777856.39457563
MS,28,05,01,544,36,Oak,Sawtimber,0010,19.0-20.9,8.829990625,30120625.7057326,265964842.6007529
MS,28,05,01,544,36,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,544,36,Oak,Sawtimber,0012,23.0-24.9,8.829990625,39842457.2137488,351808523.6743655
MS,28,05,01,544,36,Oak,Sawtimber,0013,25.0-26.9,8.829990625,28564964.4883021,252228368.63516548
MS,28,05,01,544,36,Oak,Sawtimber,0014,27.0-28.9,8.829990625,39977600.7723388,353001840.0297444
MS,28,05,01,544,36,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,544,36,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,544,36,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,544,36,Oak,Sawtimber,0018,35.0-36.9,8.829990625,53624649.6372448,473505153.56578124
MS,28,05,01,602,40,Oak,Pulpwood,0003,5.0-6.9,0.617434375,0.0,0.0
MS,28,05,01,602,40,Oak,Pulpwood,0004,7.0-8.9,0.617434375,2360681.8990436,1457566.1529097983
MS,28,05,01,602,40,Oak,Pulpwood,0005,9.0-10.9,0.617434375,4470677.47000021,2760349.949516161
MS,28,05,01,602,40,Oak,Pulpwood,0006,11.0-12.9,0.617434375,8038972.67203246,4963538.067398442
MS,28,05,01,602,40,Oak,Sawtimber,0007,13.0-14.9,8.829990625,10744407.225286,94873015.07045765
MS,28,05,01,602,40,Oak,Sawtimber,0008,15.0-16.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0009,17.0-18.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0010,19.0-20.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0014,27.0-28.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,602,40,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,611,34,Oak,Pulpwood,0003,5.0-6.9,0.617434375,646871255.3931317,399400549.27912366
MS,28,05,01,611,34,Oak,Pulpwood,0004,7.0-8.9,0.617434375,812652201.2853776,501759403.9930113
MS,28,05,01,611,34,Oak,Pulpwood,0005,9.0-10.9,0.617434375,873882904.7260797,539565345.1027316
MS,28,05,01,611,34,Oak,Pulpwood,0006,11.0-12.9,0.617434375,778403549.7316163,480613109.2263219
MS,28,05,01,611,34,Oak,Sawtimber,0007,13.0-14.9,8.829990625,643176327.3172398,5679240940.433159
MS,28,05,01,611,34,Oak,Sawtimber,0008,15.0-16.9,8.829990625,668122013.9042052,5899511119.130252
MS,28,05,01,611,34,Oak,Sawtimber,0009,17.0-18.9,8.829990625,847163701.7167256,7480447543.998984
MS,28,05,01,611,34,Oak,Sawtimber,0010,19.0-20.9,8.829990625,402088749.3076249,3550439886.804303
MS,28,05,01,611,34,Oak,Sawtimber,0011,21.0-22.9,8.829990625,269472644.24657524,2379440922.3912196
MS,28,05,01,611,34,Oak,Sawtimber,0012,23.0-24.9,8.829990625,271169877.6424924,2394427477.3656054
MS,28,05,01,611,34,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,611,34,Oak,Sawtimber,0014,27.0-28.9,8.829990625,105410046.7077374,930769724.2101334
MS,28,05,01,611,34,Oak,Sawtimber,0015,29.0-30.9,8.829990625,19008028.2109954,167840710.9028249
MS,28,05,01,611,34,Oak,Sawtimber,0016,31.0-32.9,8.829990625,73099985.8912046,645472190.1069689
MS,28,05,01,611,34,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,611,34,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,621,39,Oak,Pulpwood,0003,5.0-6.9,0.617434375,30983613.157058343,19130347.824870095
MS,28,05,01,621,39,Oak,Pulpwood,0004,7.0-8.9,0.617434375,55019267.75582151,33970787.199773304
MS,28,05,01,621,39,Oak,Pulpwood,0005,9.0-10.9,0.617434375,123670008.45054205,76358114.37390515
MS,28,05,01,621,39,Oak,Pulpwood,0006,11.0-12.9,0.617434375,149260316.74423018,92158450.38127579
MS,28,05,01,621,39,Oak,Sawtimber,0007,13.0-14.9,8.829990625,157454661.8461554,1390323187.9640975
MS,28,05,01,621,39,Oak,Sawtimber,0008,15.0-16.9,8.829990625,127175021.32725768,1122954246.0538604
MS,28,05,01,621,39,Oak,Sawtimber,0009,17.0-18.9,8.829990625,277932258.67120427,2454139238.451809
MS,28,05,01,621,39,Oak,Sawtimber,0010,19.0-20.9,8.829990625,281476853.0493938,2485437973.58065
MS,28,05,01,621,39,Oak,Sawtimber,0011,21.0-22.9,8.829990625,218966859.9517581,1933475320.559712
MS,28,05,01,621,39,Oak,Sawtimber,0012,23.0-24.9,8.829990625,230861909.7262938,2038508498.5527709
MS,28,05,01,621,39,Oak,Sawtimber,0013,25.0-26.9,8.829990625,150827023.92207727,1331801207.228593
MS,28,05,01,621,39,Oak,Sawtimber,0014,27.0-28.9,8.829990625,99753823.8141725,880825329.0870451
MS,28,05,01,621,39,Oak,Sawtimber,0015,29.0-30.9,8.829990625,45295282.6438673,399956921.1020735
MS,28,05,01,621,39,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,621,39,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,621,39,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Pulpwood,0003,5.0-6.9,0.617434375,0.0,0.0
MS,28,05,01,651,41,Oak,Pulpwood,0004,7.0-8.9,0.617434375,2486174.0139967,1535049.2984732937
MS,28,05,01,651,41,Oak,Pulpwood,0005,9.0-10.9,0.617434375,7169261.51301415,4426548.501499446
MS,28,05,01,651,41,Oak,Pulpwood,0006,11.0-12.9,0.617434375,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0007,13.0-14.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0008,15.0-16.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0009,17.0-18.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0010,19.0-20.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0014,27.0-28.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,651,41,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,652,41,Oak,Pulpwood,0003,5.0-6.9,0.617434375,43124774.46706107,26626718.17008581
MS,28,05,01,652,41,Oak,Pulpwood,0004,7.0-8.9,0.617434375,67343353.97854652,41580101.67414763
MS,28,05,01,652,41,Oak,Pulpwood,0005,9.0-10.9,0.617434375,84812211.61639196,52365974.87173471
MS,28,05,01,652,41,Oak,Pulpwood,0006,11.0-12.9,0.617434375,34329683.3058589,21196326.555900924
MS,28,05,01,652,41,Oak,Sawtimber,0007,13.0-14.9,8.829990625,32600920.9160649,287865826.0552195
MS,28,05,01,652,41,Oak,Sawtimber,0008,15.0-16.9,8.829990625,42918426.562143266,378969304.18347603
MS,28,05,01,652,41,Oak,Sawtimber,0009,17.0-18.9,8.829990625,20548709.263401598,181444910.1516868
MS,28,05,01,652,41,Oak,Sawtimber,0010,19.0-20.9,8.829990625,75378237.85176289,665589133.5600865
MS,28,05,01,652,41,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,652,41,Oak,Sawtimber,0012,23.0-24.9,8.829990625,11225405.1490021,99120222.22751528
MS,28,05,01,652,41,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,652,41,Oak,Sawtimber,0014,27.0-28.9,8.829990625,52279517.0159283,461627645.1301749
MS,28,05,01,652,41,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,652,41,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,652,41,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,652,41,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Pulpwood,0003,5.0-6.9,0.617434375,11461868.177893154,7076951.414749849
MS,28,05,01,653,43,Oak,Pulpwood,0004,7.0-8.9,0.617434375,19697619.15294895,12161987.170689063
MS,28,05,01,653,43,Oak,Pulpwood,0005,9.0-10.9,0.617434375,3701790.66697494,2285612.806844505
MS,28,05,01,653,43,Oak,Pulpwood,0006,11.0-12.9,0.617434375,14298050.6046327,8828107.938789763
MS,28,05,01,653,43,Oak,Sawtimber,0007,13.0-14.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0008,15.0-16.9,8.829990625,12242426.7853967,108100513.74230176
MS,28,05,01,653,43,Oak,Sawtimber,0009,17.0-18.9,8.829990625,11792608.1710227,104128619.59442885
MS,28,05,01,653,43,Oak,Sawtimber,0010,19.0-20.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0014,27.0-28.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,653,43,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Pulpwood,0003,5.0-6.9,0.617434375,102028037.42225228,62995617.51828495
MS,28,05,01,762,41,Oak,Pulpwood,0004,7.0-8.9,0.617434375,121368564.01705757,74937123.46851942
MS,28,05,01,762,41,Oak,Pulpwood,0005,9.0-10.9,0.617434375,100987433.85130163,62353113.10283226
MS,28,05,01,762,41,Oak,Pulpwood,0006,11.0-12.9,0.617434375,96387819.71575505,59513153.22380989
MS,28,05,01,762,41,Oak,Sawtimber,0007,13.0-14.9,8.829990625,92999955.19907889,821188732.5332867
MS,28,05,01,762,41,Oak,Sawtimber,0008,15.0-16.9,8.829990625,71326411.73469983,629811546.9322895
MS,28,05,01,762,41,Oak,Sawtimber,0009,17.0-18.9,8.829990625,33200134.121009402,293156873.03725564
MS,28,05,01,762,41,Oak,Sawtimber,0010,19.0-20.9,8.829990625,28089249.21792034,248027807.2575252
MS,28,05,01,762,41,Oak,Sawtimber,0011,21.0-22.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Sawtimber,0012,23.0-24.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Sawtimber,0013,25.0-26.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Sawtimber,0014,27.0-28.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Sawtimber,0015,29.0-30.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Sawtimber,0016,31.0-32.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Sawtimber,0017,33.0-34.9,8.829990625,0.0,0.0
MS,28,05,01,762,41,Oak,Sawtimber,0018,35.0-36.9,8.829990625,0.0,0.0
MS,28,05,01,802,25,Oak,Pulpwood,0003,5.0-6.9,0.617434375,64578836.62542215,39873193.63004463
MS,28,05,01,802,25,Oak,Pulpwood,0004,7.0-8.9,0.617434375,134539940.50064543,83069584.0755532
MS,28,05,01,802,25,Oak,Pulpwood,0005,9.0-10.9,0.617434375,191847232.85445973,118453076.31297281
MS,28,05,01,802,25,Oak,Pulpwood,0006,11.0-12.9,0.617434375,205419870.11265793,126833289.11559013
MS,28,05,01,802,25,Oak,Sawtimber,0007,13.0-14.9,8.829990625,248860133.88757074,2197432649.1634946
MS,28,05,01,802,25,Oak,Sawtimber,0008,15.0-16.9,8.829990625,278507689.5589549,2459220287.7959824
MS,28,05,01,802,25,Oak,Sawtimber,0009,17.0-18.9,8.829990625,218679620.058314,1930938994.9934747
MS,28,05,01,802,25,Oak,Sawtimber,0010,19.0-20.9,8.829990625,340286811.4806714,3004729355.185471
MS,28,05,01,802,25,Oak,Sawtimber,0011,21.0-22.9,8.829990625,233771360.48170972,2064198921.4469924
