stateAbbr,statecd,unitcd,priceRegion,spcd,spname,spgrpcd,spclass,Product,size_class_code,size_class_range,volume
NC,37,01,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Pulpwood,0003,5.0-6.9,2281329.65073443
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Pulpwood,0004,7.0-8.9,6802787.65210123
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Pulpwood,0006,11.0-12.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,652,southern magnolia,41,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Pulpwood,0003,5.0-6.9,113803951.6164625
NC,37,01,02,653,sweetbay,43,Non-coniferous,Pulpwood,0004,7.0-8.9,98935741.39622566
NC,37,01,02,653,sweetbay,43,Non-coniferous,Pulpwood,0005,9.0-10.9,40391680.84588531
NC,37,01,02,653,sweetbay,43,Non-coniferous,Pulpwood,0006,11.0-12.9,17091045.69163295
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0007,13.0-14.9,13815183.3917322
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0010,19.0-20.9,51345411.4767331
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,653,sweetbay,43,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Pulpwood,0003,5.0-6.9,137020607.3138833
NC,37,01,02,762,black cherry,41,Non-coniferous,Pulpwood,0004,7.0-8.9,174876044.0302571
NC,37,01,02,762,black cherry,41,Non-coniferous,Pulpwood,0005,9.0-10.9,92623631.07215217
NC,37,01,02,762,black cherry,41,Non-coniferous,Pulpwood,0006,11.0-12.9,44307594.6214055
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,762,black cherry,41,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,802,white oak,25,Non-coniferous,Pulpwood,0003,5.0-6.9,93466658.76393372
NC,37,01,02,802,white oak,25,Non-coniferous,Pulpwood,0004,7.0-8.9,147512673.7171639
NC,37,01,02,802,white oak,25,Non-coniferous,Pulpwood,0005,9.0-10.9,366429858.1010279
NC,37,01,02,802,white oak,25,Non-coniferous,Pulpwood,0006,11.0-12.9,316716326.80776227
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0007,13.0-14.9,473634580.2762224
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0008,15.0-16.9,544505970.3470378
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0009,17.0-18.9,429479114.63069934
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0010,19.0-20.9,466113447.1546606
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0011,21.0-22.9,433794014.0123412
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0012,23.0-24.9,181273428.0058903
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0013,25.0-26.9,235003451.33397287
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0016,31.0-32.9,126561861.17964
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,802,white oak,25,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Pulpwood,0003,5.0-6.9,1094749.51313526
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Pulpwood,0004,7.0-8.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Pulpwood,0006,11.0-12.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,804,swamp white oak,25,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,812,southern red oak,28,Non-coniferous,Pulpwood,0003,5.0-6.9,116659732.9909703
NC,37,01,02,812,southern red oak,28,Non-coniferous,Pulpwood,0004,7.0-8.9,123757655.42083538
NC,37,01,02,812,southern red oak,28,Non-coniferous,Pulpwood,0005,9.0-10.9,272968583.29936004
NC,37,01,02,812,southern red oak,28,Non-coniferous,Pulpwood,0006,11.0-12.9,225279959.7774731
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0007,13.0-14.9,224800467.332345
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0008,15.0-16.9,116715405.1738874
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0009,17.0-18.9,206763948.2626181
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0010,19.0-20.9,45679330.0277854
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0011,21.0-22.9,79399688.8285384
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,0003,5.0-6.9,10249233.40111466
NC,37,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,0004,7.0-8.9,16254938.77477145
NC,37,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,0005,9.0-10.9,10829051.16392098
NC,37,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,0006,11.0-12.9,0.0
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0007,13.0-14.9,7824080.4793882
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0008,15.0-16.9,13998172.1151803
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0009,17.0-18.9,58142306.5460989
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0010,19.0-20.9,36452260.162241
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0011,21.0-22.9,40404495.2636565
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0013,25.0-26.9,73379009.0613741
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0003,5.0-6.9,1108945.73543366
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0004,7.0-8.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0006,11.0-12.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,01,02,837,black oak,28,Non-coniferous,Pulpwood,0003,5.0-6.9,34667146.71324327
NC,37,01,02,837,black oak,28,Non-coniferous,Pulpwood,0004,7.0-8.9,24360585.14730706
NC,37,01,02,837,black oak,28,Non-coniferous,Pulpwood,0005,9.0-10.9,42627842.72451935
NC,37,01,02,837,black oak,28,Non-coniferous,Pulpwood,0006,11.0-12.9,34193414.014276594
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0007,13.0-14.9,13445383.526273
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0008,15.0-16.9,46353246.258747995
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0009,17.0-18.9,28219030.5736715
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0010,19.0-20.9,39663853.3947301
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0015,29.0-30.9,73012018.8336289
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,01,02,837,black oak,28,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Pulpwood,0003,5.0-6.9,3437075.82907175
NC,37,02,02,68,eastern redcedar,9,Coniferous,Pulpwood,0004,7.0-8.9,4061344.124887341
NC,37,02,02,68,eastern redcedar,9,Coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Pulpwood,0006,11.0-12.9,3158355.95281657
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0007,13.0-14.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,68,eastern redcedar,9,Coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Pulpwood,0003,5.0-6.9,878613.717706364
NC,37,02,02,110,shortleaf pine,2,Coniferous,Pulpwood,0004,7.0-8.9,8394087.86725486
NC,37,02,02,110,shortleaf pine,2,Coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Pulpwood,0006,11.0-12.9,11402706.6284301
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0007,13.0-14.9,26637297.011559
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,110,shortleaf pine,2,Coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Pulpwood,0003,5.0-6.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Pulpwood,0004,7.0-8.9,5198669.38247142
NC,37,02,02,111,slash pine,1,Coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Pulpwood,0006,11.0-12.9,91444170.8847142
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0007,13.0-14.9,234425933.834016
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0008,15.0-16.9,98783245.7586938
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0009,17.0-18.9,31668632.8129509
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0010,19.0-20.9,32416437.432204
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,111,slash pine,1,Coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Pulpwood,0003,5.0-6.9,62627525.001086295
NC,37,02,02,121,longleaf pine,1,Coniferous,Pulpwood,0004,7.0-8.9,98050237.65113357
NC,37,02,02,121,longleaf pine,1,Coniferous,Pulpwood,0005,9.0-10.9,78241651.30207111
NC,37,02,02,121,longleaf pine,1,Coniferous,Pulpwood,0006,11.0-12.9,167765323.15073192
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0007,13.0-14.9,177023116.69647348
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0008,15.0-16.9,157828648.1052759
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0009,17.0-18.9,73388223.7473591
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0012,23.0-24.9,72320618.1026273
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,121,longleaf pine,1,Coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,131,loblolly pine,2,Coniferous,Pulpwood,0003,5.0-6.9,3145878686.5884614
NC,37,02,02,131,loblolly pine,2,Coniferous,Pulpwood,0004,7.0-8.9,6859712811.509877
NC,37,02,02,131,loblolly pine,2,Coniferous,Pulpwood,0005,9.0-10.9,9870682200.650324
NC,37,02,02,131,loblolly pine,2,Coniferous,Pulpwood,0006,11.0-12.9,10693537695.20639
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0007,13.0-14.9,9945057447.975769
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0008,15.0-16.9,6625102701.117258
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0009,17.0-18.9,5196845468.721408
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0010,19.0-20.9,2516276218.561516
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0011,21.0-22.9,1081609076.759781
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0012,23.0-24.9,1225224405.4582415
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0013,25.0-26.9,294683248.54959834
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0014,27.0-28.9,159448526.0282479
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0015,29.0-30.9,81483038.576993
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,131,loblolly pine,2,Coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,221,baldcypress,8,Coniferous,Pulpwood,0003,5.0-6.9,72819555.7332212
NC,37,02,02,221,baldcypress,8,Coniferous,Pulpwood,0004,7.0-8.9,152047664.55383798
NC,37,02,02,221,baldcypress,8,Coniferous,Pulpwood,0005,9.0-10.9,195823377.14199328
NC,37,02,02,221,baldcypress,8,Coniferous,Pulpwood,0006,11.0-12.9,284034596.27110577
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0007,13.0-14.9,218802052.3782321
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0008,15.0-16.9,346746828.4646362
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0009,17.0-18.9,258640518.5947113
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0010,19.0-20.9,309267960.83557457
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0011,21.0-22.9,568319311.0282984
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0012,23.0-24.9,50473271.9300128
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0013,25.0-26.9,133573271.206129
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0014,27.0-28.9,98130482.1450957
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,221,baldcypress,8,Coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,19147132.59227217
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,67714948.66132441
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,19668975.4738141
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Pulpwood,0003,5.0-6.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Pulpwood,0004,7.0-8.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Pulpwood,0006,11.0-12.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0008,15.0-16.9,23063959.3503113
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
NC,37,02,02,404,pecan,29,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
NC,37,02,02,409,mockernut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,27190351.69654509
NC,37,02,02,409,mockernut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,52443126.54097794
NC,37,02,02,409,mockernut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,8681134.0736491
