stateAbbr,statecd,unitcd,priceRegion,spcd,spgrpcd,species,spclass,sizerange,product,volume,value
WI,55,01,02,129,4,eastern white pine,Coniferous,15.0-16.9,Sawtimber,1752585608.2052855,18226530337.389534
WI,55,01,02,129,4,eastern white pine,Coniferous,17.0-18.9,Sawtimber,2439017541.56903,25365281448.565918
WI,55,01,02,129,4,eastern white pine,Coniferous,19.0-20.9,Sawtimber,2053899337.8219116,21360131234.382713
WI,55,01,02,129,4,eastern white pine,Coniferous,21.0-22.9,Sawtimber,2142377572.8346379,22280286704.739193
WI,55,01,02,129,4,eastern white pine,Coniferous,23.0-24.9,Sawtimber,2244877648.075139,23346266433.323654
WI,55,01,02,129,4,eastern white pine,Coniferous,25.0-26.9,Sawtimber,1727942887.4247828,17970251102.983627
WI,55,01,02,129,4,eastern white pine,Coniferous,27.0-28.9,Sawtimber,1508011998.0983133,15683015028.654062
WI,55,01,02,130,3,Scotch pine,Coniferous,05.0-06.9,Pulpwood,41500911.702632844,5022365.934285075
WI,55,01,02,130,3,Scotch pine,Coniferous,07.0-08.9,Pulpwood,64700057.33588946,7829884.948996133
WI,55,01,02,130,3,Scotch pine,Coniferous,09.0-10.9,Pulpwood,75601380.1088586,9149143.48784247
WI,55,01,02,130,3,Scotch pine,Coniferous,11.0-12.9,Pulpwood,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,130,3,Scotch pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,05.0-06.9,Pulpwood,27036366.366557382,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,07.0-08.9,Pulpwood,22630403.188174948,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,09.0-10.9,Pulpwood,15619930.37385267,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,11.0-12.9,Pulpwood,23559864.81854429,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,13.0-14.9,Sawtimber,12629920.5404912,210458496.0938967
WI,55,01,02,313,41,boxelder,Non-coniferous,15.0-16.9,Sawtimber,11124733.4173579,185376832.49522665
WI,55,01,02,313,41,boxelder,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,21.0-22.9,Sawtimber,14707769.8627565,245082707.86717758
WI,55,01,02,313,41,boxelder,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,313,41,boxelder,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,316,32,red maple,Non-coniferous,05.0-06.9,Pulpwood,5000551224.71343,0.0
WI,55,01,02,316,32,red maple,Non-coniferous,07.0-08.9,Pulpwood,7540023875.767817,0.0
WI,55,01,02,316,32,red maple,Non-coniferous,09.0-10.9,Pulpwood,8455172528.877321,0.0
WI,55,01,02,316,32,red maple,Non-coniferous,11.0-12.9,Pulpwood,7497970134.95421,0.0
WI,55,01,02,316,32,red maple,Non-coniferous,13.0-14.9,Sawtimber,6170296553.084071,102818646313.10844
WI,55,01,02,316,32,red maple,Non-coniferous,15.0-16.9,Sawtimber,4909552872.86986,81810262448.21295
WI,55,01,02,316,32,red maple,Non-coniferous,17.0-18.9,Sawtimber,1951149858.8199334,32512957118.342384
WI,55,01,02,316,32,red maple,Non-coniferous,19.0-20.9,Sawtimber,739399521.0895966,12320973098.933834
WI,55,01,02,316,32,red maple,Non-coniferous,21.0-22.9,Sawtimber,612402743.5647944,10204764155.183697
WI,55,01,02,316,32,red maple,Non-coniferous,23.0-24.9,Sawtimber,274520985.209755,4574476419.565258
WI,55,01,02,316,32,red maple,Non-coniferous,25.0-26.9,Sawtimber,83651040.8063989,1393917894.2862298
WI,55,01,02,316,32,red maple,Non-coniferous,27.0-28.9,Sawtimber,128087594.687206,2134385759.5722892
WI,55,01,02,318,31,sugar maple,Non-coniferous,05.0-06.9,Pulpwood,5505964666.923414,0.0
WI,55,01,02,318,31,sugar maple,Non-coniferous,07.0-08.9,Pulpwood,9987996603.71334,0.0
WI,55,01,02,318,31,sugar maple,Non-coniferous,09.0-10.9,Pulpwood,15624492963.907951,0.0
WI,55,01,02,318,31,sugar maple,Non-coniferous,11.0-12.9,Pulpwood,16848312184.049252,0.0
WI,55,01,02,318,31,sugar maple,Non-coniferous,13.0-14.9,Sawtimber,13761135789.55804,488181983527.363
WI,55,01,02,318,31,sugar maple,Non-coniferous,15.0-16.9,Sawtimber,9150495452.801655,324617610691.44244
WI,55,01,02,318,31,sugar maple,Non-coniferous,17.0-18.9,Sawtimber,5418067491.6093645,192208185093.70523
WI,55,01,02,318,31,sugar maple,Non-coniferous,19.0-20.9,Sawtimber,4563782789.37437,161902081962.98712
WI,55,01,02,318,31,sugar maple,Non-coniferous,21.0-22.9,Sawtimber,3615465468.2896028,128260132788.13742
WI,55,01,02,318,31,sugar maple,Non-coniferous,23.0-24.9,Sawtimber,1808903987.9775443,64171617108.19772
WI,55,01,02,318,31,sugar maple,Non-coniferous,25.0-26.9,Sawtimber,1504884238.00276,53386390739.978745
WI,55,01,02,318,31,sugar maple,Non-coniferous,27.0-28.9,Sawtimber,836632351.960077,29679878703.97655
WI,55,01,02,371,30,yellow birch,Non-coniferous,05.0-06.9,Pulpwood,771374782.6386262,0.0
WI,55,01,02,371,30,yellow birch,Non-coniferous,07.0-08.9,Pulpwood,1272435954.8256752,0.0
WI,55,01,02,371,30,yellow birch,Non-coniferous,09.0-10.9,Pulpwood,1598251223.5840516,0.0
WI,55,01,02,371,30,yellow birch,Non-coniferous,11.0-12.9,Pulpwood,1466606997.3041286,0.0
WI,55,01,02,371,30,yellow birch,Non-coniferous,13.0-14.9,Sawtimber,1445736049.4291945,27026245485.160446
WI,55,01,02,371,30,yellow birch,Non-coniferous,15.0-16.9,Sawtimber,981056207.7423072,18339631162.72332
WI,55,01,02,371,30,yellow birch,Non-coniferous,17.0-18.9,Sawtimber,718311710.5852458,13427948091.082825
WI,55,01,02,371,30,yellow birch,Non-coniferous,19.0-20.9,Sawtimber,538199328.9542989,10060970112.774292
WI,55,01,02,371,30,yellow birch,Non-coniferous,21.0-22.9,Sawtimber,190794973.170989,3566675801.083904
WI,55,01,02,371,30,yellow birch,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,371,30,yellow birch,Non-coniferous,25.0-26.9,Sawtimber,227922013.310748,4260719849.6850967
WI,55,01,02,371,30,yellow birch,Non-coniferous,27.0-28.9,Sawtimber,154196981.283868,2882521654.553656
WI,55,01,02,375,41,paper birch,Non-coniferous,05.0-06.9,Pulpwood,1661681625.303823,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,07.0-08.9,Pulpwood,2439630982.5853105,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,09.0-10.9,Pulpwood,2462349089.8898997,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,11.0-12.9,Pulpwood,1449390034.0929337,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,13.0-14.9,Sawtimber,1078510757.4598775,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,15.0-16.9,Sawtimber,274036572.1966468,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,17.0-18.9,Sawtimber,395741376.4808616,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,19.0-20.9,Sawtimber,50988632.3137681,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,375,41,paper birch,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,05.0-06.9,Pulpwood,58792942.95463772,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,07.0-08.9,Pulpwood,85356613.8034853,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,09.0-10.9,Pulpwood,105927359.1493205,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,11.0-12.9,Pulpwood,25978779.0148669,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,15.0-16.9,Sawtimber,50156971.139886,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,17.0-18.9,Sawtimber,60087735.1685558,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,19.0-20.9,Sawtimber,87254156.7309782,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,21.0-22.9,Sawtimber,115795529.318446,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,402,29,bitternut hickory,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,531,33,American beech,Non-coniferous,05.0-06.9,Pulpwood,188697149.50429517,0.0
WI,55,01,02,531,33,American beech,Non-coniferous,07.0-08.9,Pulpwood,204332194.67453322,0.0
WI,55,01,02,531,33,American beech,Non-coniferous,09.0-10.9,Pulpwood,163852969.87980148,0.0
WI,55,01,02,531,33,American beech,Non-coniferous,11.0-12.9,Pulpwood,334803885.1626122,0.0
WI,55,01,02,531,33,American beech,Non-coniferous,13.0-14.9,Sawtimber,229677292.1651473,1632745246.3630767
WI,55,01,02,531,33,American beech,Non-coniferous,15.0-16.9,Sawtimber,143896546.9729398,1022941366.224366
WI,55,01,02,531,33,American beech,Non-coniferous,17.0-18.9,Sawtimber,49358694.5630851,350884378.4896969
WI,55,01,02,531,33,American beech,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,01,02,531,33,American beech,Non-coniferous,21.0-22.9,Sawtimber,170255188.5421004,1210321434.653986
WI,55,01,02,531,33,American beech,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,531,33,American beech,Non-coniferous,25.0-26.9,Sawtimber,211754373.052823,1505333604.1161118
WI,55,01,02,531,33,American beech,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,541,36,white ash,Non-coniferous,05.0-06.9,Pulpwood,462236933.3729539,0.0
WI,55,01,02,541,36,white ash,Non-coniferous,07.0-08.9,Pulpwood,576513365.7198514,0.0
WI,55,01,02,541,36,white ash,Non-coniferous,09.0-10.9,Pulpwood,640643786.4470412,0.0
WI,55,01,02,541,36,white ash,Non-coniferous,11.0-12.9,Pulpwood,1117637561.630198,0.0
WI,55,01,02,541,36,white ash,Non-coniferous,13.0-14.9,Sawtimber,1531433527.9078152,35274657023.44664
WI,55,01,02,541,36,white ash,Non-coniferous,15.0-16.9,Sawtimber,1660040163.1663766,38236950108.33353
WI,55,01,02,541,36,white ash,Non-coniferous,17.0-18.9,Sawtimber,1269071168.2881715,29231468022.557674
WI,55,01,02,541,36,white ash,Non-coniferous,19.0-20.9,Sawtimber,706743017.1247103,16278941970.696297
WI,55,01,02,541,36,white ash,Non-coniferous,21.0-22.9,Sawtimber,270768722.6246677,6236819064.7559395
WI,55,01,02,541,36,white ash,Non-coniferous,23.0-24.9,Sawtimber,218272356.34919763,5027630888.058331
WI,55,01,02,541,36,white ash,Non-coniferous,25.0-26.9,Sawtimber,122428220.300749,2819981019.3523774
WI,55,01,02,541,36,white ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,05.0-06.9,Pulpwood,2725008986.566596,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,07.0-08.9,Pulpwood,2881467833.321507,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,09.0-10.9,Pulpwood,2277780170.5628295,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,11.0-12.9,Pulpwood,1533567182.685158,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,13.0-14.9,Sawtimber,681260192.419769,10218902886.296535
WI,55,01,02,543,36,black ash,Non-coniferous,15.0-16.9,Sawtimber,234629587.8258016,3519443817.387024
WI,55,01,02,543,36,black ash,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,19.0-20.9,Sawtimber,44324348.6002525,664865229.0037875
WI,55,01,02,543,36,black ash,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,543,36,black ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,544,36,green ash,Non-coniferous,05.0-06.9,Pulpwood,651356985.7524515,0.0
WI,55,01,02,544,36,green ash,Non-coniferous,07.0-08.9,Pulpwood,1173945462.2505572,0.0
WI,55,01,02,544,36,green ash,Non-coniferous,09.0-10.9,Pulpwood,887014595.5694511,0.0
WI,55,01,02,544,36,green ash,Non-coniferous,11.0-12.9,Pulpwood,821851488.3331511,0.0
WI,55,01,02,544,36,green ash,Non-coniferous,13.0-14.9,Sawtimber,525333330.209386,6924885927.812719
WI,55,01,02,544,36,green ash,Non-coniferous,15.0-16.9,Sawtimber,300449447.41349363,3960491426.6215277
WI,55,01,02,544,36,green ash,Non-coniferous,17.0-18.9,Sawtimber,36777673.4694052,484799229.023723
WI,55,01,02,544,36,green ash,Non-coniferous,19.0-20.9,Sawtimber,45871275.2173042,604670082.7387532
WI,55,01,02,544,36,green ash,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,544,36,green ash,Non-coniferous,23.0-24.9,Sawtimber,62117522.3357416,818826317.610418
WI,55,01,02,544,36,green ash,Non-coniferous,25.0-26.9,Sawtimber,77698273.7927059,1024210062.1865997
WI,55,01,02,544,36,green ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,05.0-06.9,Pulpwood,1169351.59154902,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,07.0-08.9,Pulpwood,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,09.0-10.9,Pulpwood,13351545.7344992,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,11.0-12.9,Pulpwood,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,601,41,butternut,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,05.0-06.9,Pulpwood,8308937.34595487,1232482.919890943
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,07.0-08.9,Pulpwood,13652629.7726889,2025124.5503283914
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,09.0-10.9,Pulpwood,44476387.3186805,6597280.1847416395
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,11.0-12.9,Pulpwood,58186474.5753861,8630927.529829696
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,13.0-14.9,Sawtimber,40528713.727821,443157461.050892
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,17.0-18.9,Sawtimber,36411465.6257395,398137793.57048666
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,25.0-26.9,Sawtimber,184211826.2901821,2014247128.1605635
WI,55,01,02,742,37,eastern cottonwood,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,05.0-06.9,Pulpwood,1617952846.7026038,401872320.5210529
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,07.0-08.9,Pulpwood,2137142651.298269,530830350.40984577
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,09.0-10.9,Pulpwood,1972359670.510187,489901024.80765486
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,11.0-12.9,Pulpwood,1678431962.597112,416894317.42109925
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,13.0-14.9,Sawtimber,1932450906.7130697,21580816603.14224
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,15.0-16.9,Sawtimber,1133910021.8066816,12663040566.8093
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,17.0-18.9,Sawtimber,1215439522.931582,13573528489.379536
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,19.0-20.9,Sawtimber,471040061.15141,5260381589.580452
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,21.0-22.9,Sawtimber,163326519.39027202,1823963366.4931004
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,23.0-24.9,Sawtimber,65583900.9347252,732414020.596439
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,25.0-26.9,Sawtimber,132837471.563123,1483474225.3323042
WI,55,01,02,743,37,bigtooth aspen,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,746,37,quaking aspen,Non-coniferous,05.0-06.9,Pulpwood,9380916735.819529,2330062204.7927494
WI,55,01,02,746,37,quaking aspen,Non-coniferous,07.0-08.9,Pulpwood,11038741138.576109,2741837950.3653126
WI,55,01,02,746,37,quaking aspen,Non-coniferous,09.0-10.9,Pulpwood,9815477893.249437,2437999899.701835
WI,55,01,02,746,37,quaking aspen,Non-coniferous,11.0-12.9,Pulpwood,8216101718.695302,2040741712.626685
WI,55,01,02,746,37,quaking aspen,Non-coniferous,13.0-14.9,Sawtimber,4394415866.000238,49075028272.46246
WI,55,01,02,746,37,quaking aspen,Non-coniferous,15.0-16.9,Sawtimber,3787383004.378544,42295935042.60091
WI,55,01,02,746,37,quaking aspen,Non-coniferous,17.0-18.9,Sawtimber,1551852685.633178,17330452270.431725
WI,55,01,02,746,37,quaking aspen,Non-coniferous,19.0-20.9,Sawtimber,594759879.2601278,6642033612.668453
WI,55,01,02,746,37,quaking aspen,Non-coniferous,21.0-22.9,Sawtimber,180434025.0636513,2015012950.8276286
WI,55,01,02,746,37,quaking aspen,Non-coniferous,23.0-24.9,Sawtimber,127524504.00234,1424141189.6782572
WI,55,01,02,746,37,quaking aspen,Non-coniferous,25.0-26.9,Sawtimber,109151915.598372,1218963681.9373462
WI,55,01,02,746,37,quaking aspen,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,05.0-06.9,Pulpwood,637373156.0928595,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,07.0-08.9,Pulpwood,678496497.6603415,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,09.0-10.9,Pulpwood,783809563.1568879,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,11.0-12.9,Pulpwood,686212951.9283535,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,13.0-14.9,Sawtimber,298756409.4690317,8690326024.105017
WI,55,01,02,762,41,black cherry,Non-coniferous,15.0-16.9,Sawtimber,86672840.2508147,2521168468.162448
WI,55,01,02,762,41,black cherry,Non-coniferous,17.0-18.9,Sawtimber,205628699.112001,5981396142.669588
WI,55,01,02,762,41,black cherry,Non-coniferous,19.0-20.9,Sawtimber,23083850.4609029,671470736.8235638
WI,55,01,02,762,41,black cherry,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,762,41,black cherry,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,05.0-06.9,Pulpwood,17448217.91703296,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,07.0-08.9,Pulpwood,36282565.89011387,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,09.0-10.9,Pulpwood,76526017.2862633,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,11.0-12.9,Pulpwood,139952532.2632864,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,13.0-14.9,Sawtimber,117073635.18934861,1640276426.0474782
WI,55,01,02,802,25,white oak,Non-coniferous,15.0-16.9,Sawtimber,310794404.5054909,4354428170.213695
WI,55,01,02,802,25,white oak,Non-coniferous,17.0-18.9,Sawtimber,153766492.2572436,2154366796.2273693
WI,55,01,02,802,25,white oak,Non-coniferous,19.0-20.9,Sawtimber,43455205.574093,608835193.1410486
WI,55,01,02,802,25,white oak,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,802,25,white oak,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,809,28,northern pin oak,Non-coniferous,05.0-06.9,Pulpwood,614607468.8347839,69685446.2315876
WI,55,01,02,809,28,northern pin oak,Non-coniferous,07.0-08.9,Pulpwood,751387747.7266169,85193872.75352536
WI,55,01,02,809,28,northern pin oak,Non-coniferous,09.0-10.9,Pulpwood,1096511332.3303108,124324687.48922867
WI,55,01,02,809,28,northern pin oak,Non-coniferous,11.0-12.9,Pulpwood,1596975723.5979762,181068359.17715293
WI,55,01,02,809,28,northern pin oak,Non-coniferous,13.0-14.9,Sawtimber,1866243369.0446498,24185808236.002296
WI,55,01,02,809,28,northern pin oak,Non-coniferous,15.0-16.9,Sawtimber,1104994804.9377103,14320314754.920273
WI,55,01,02,809,28,northern pin oak,Non-coniferous,17.0-18.9,Sawtimber,1417069886.5029764,18364689782.940384
WI,55,01,02,809,28,northern pin oak,Non-coniferous,19.0-20.9,Sawtimber,372691386.73621017,4829939417.508035
WI,55,01,02,809,28,northern pin oak,Non-coniferous,21.0-22.9,Sawtimber,177731584.1923797,2303334111.755362
WI,55,01,02,809,28,northern pin oak,Non-coniferous,23.0-24.9,Sawtimber,161220433.2345386,2089355839.979128
WI,55,01,02,809,28,northern pin oak,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,809,28,northern pin oak,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,823,25,bur oak,Non-coniferous,05.0-06.9,Pulpwood,43343917.95747091,4914421.671474392
WI,55,01,02,823,25,bur oak,Non-coniferous,07.0-08.9,Pulpwood,58584812.72003441,6642465.351957885
WI,55,01,02,823,25,bur oak,Non-coniferous,09.0-10.9,Pulpwood,93530354.76849389,10604662.06276002
WI,55,01,02,823,25,bur oak,Non-coniferous,11.0-12.9,Pulpwood,101128854.2378074,11466195.404054206
WI,55,01,02,823,25,bur oak,Non-coniferous,13.0-14.9,Sawtimber,81348896.4375986,1054250931.0869508
WI,55,01,02,823,25,bur oak,Non-coniferous,15.0-16.9,Sawtimber,205373986.6456719,2661569192.9923625
WI,55,01,02,823,25,bur oak,Non-coniferous,17.0-18.9,Sawtimber,130504754.45724928,1691292259.9185836
WI,55,01,02,823,25,bur oak,Non-coniferous,19.0-20.9,Sawtimber,70246875.302603,910372936.0425521
WI,55,01,02,823,25,bur oak,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,01,02,823,25,bur oak,Non-coniferous,23.0-24.9,Sawtimber,59051736.5701404,765288172.1527336
WI,55,01,02,823,25,bur oak,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,01,02,823,25,bur oak,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,01,02,833,26,northern red oak,Non-coniferous,05.0-06.9,Pulpwood,997598498.9244468,0.0
WI,55,01,02,833,26,northern red oak,Non-coniferous,07.0-08.9,Pulpwood,1361023783.2135117,0.0
WI,55,01,02,833,26,northern red oak,Non-coniferous,09.0-10.9,Pulpwood,2240389587.560153,0.0
WI,55,01,02,833,26,northern red oak,Non-coniferous,11.0-12.9,Pulpwood,2972799386.6849236,0.0
WI,55,01,02,833,26,northern red oak,Non-coniferous,13.0-14.9,Sawtimber,4190616021.797226,118086592281.29877
WI,55,01,02,833,26,northern red oak,Non-coniferous,15.0-16.9,Sawtimber,4381711136.706603,123471426110.94984
WI,55,01,02,833,26,northern red oak,Non-coniferous,17.0-18.9,Sawtimber,4343914496.290897,122406361585.0766
WI,55,01,02,833,26,northern red oak,Non-coniferous,19.0-20.9,Sawtimber,3308489647.1220026,93229316643.29384
WI,55,01,02,833,26,northern red oak,Non-coniferous,21.0-22.9,Sawtimber,1657952361.7050252,46719132351.93351
WI,55,01,02,833,26,northern red oak,Non-coniferous,23.0-24.9,Sawtimber,1946705496.6650035,54855853430.79347
WI,55,01,02,833,26,northern red oak,Non-coniferous,25.0-26.9,Sawtimber,328532942.4119875,9257668901.1325
WI,55,01,02,833,26,northern red oak,Non-coniferous,27.0-28.9,Sawtimber,1039619756.6920049,29295252463.48426
WI,55,01,02,837,28,black oak,Non-coniferous,05.0-06.9,Pulpwood,2050660.52919641,232508.06619300862
WI,55,01,02,837,28,black oak,Non-coniferous,07.0-08.9,Pulpwood,0.0,0.0
WI,55,01,02,837,28,black oak,Non-coniferous,09.0-10.9,Pulpwood,0.0,0.0
WI,55,01,02,837,28,black oak,Non-coniferous,11.0-12.9,Pulpwood,0.0,0.0
WI,55,01,02,837,28,black oak,Non-coniferous,13.0-14.9,Sawtimber,32898849.1973453,426356643.0135376
WI,55,01,02,837,28,black oak,Non-coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,01,02,837,28,black oak,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,01,02,837,28,black oak,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,01,02,837,28,black oak,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
